No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
1,A,Healthcare,Diagnostics & Research,USA,39070000000.0,31.75,22.03,4.12,5.72,6.66,5.43,0.3393,0.07,-0.082,0.9097,-0.0329,1.58,0.2224,1.97,0.5,0.1815,0.0056,-0.147,0.3775,-0.2574,17.8477,133.34
2,AA,Basic Materials,Aluminum,USA,4800000000.0,-999,11.0,-999,0.45,1.06,5.63,-999,-0.0301,0.0,0.8288,-0.0566,1.81,-0.1396,0.74,0.43,-0.0608,-0.084,-0.5176,0.1656,-0.7259,4.2112,26.89
3,AACI,Financial,Shell Companies,USA,87960000.0,-999,-999,-999,-999,5.23,0.01,-999,0.0,0.0,0.3117,0.2016,0.03,-0.0039,0.01,0.15,-999,0.0106,-0.0136,0.09,-0.1066,0.2734,10.9
4,AACT,Financial,Shell Companies,USA,656560000.0,-999,-999,-999,-999,1.32,0.04,-999,0.0,0.0,0.6387,-999,0.05,-999,8.96,0.01,-999,0.006,-0.0232,0.0406,-0.0232,0.0406,10.51
5,AAL,Industrials,Airlines,USA,9720000000.0,13.68,4.58,0.28,0.18,-999,12.99,-0.1677,0.1693,-0.0018,0.6001,0.0146,1.35,-999,0.51,-999,0.0156,0.0676,-0.2201,0.3702,-0.7481,0.8036,14.88
6,AAN,Industrials,Rental & Leasing Services,USA,315740000.0,35.46,9.58,-999,0.14,0.45,1.3,-999,0.0623,0.0851,0.9011,-0.0744,1.99,0.0133,-999,0.98,0.0042,-0.0165,-0.3558,0.5491,-0.7223,0.5491,10.41
7,AAOI,Technology,Communication Equipment,USA,711870000.0,-999,46.22,-999,3.25,3.85,0.88,-999,-0.0256,-0.0705,0.5006,-0.0268,2.48,-0.3313,0.51,0.74,-0.2854,0.0776,-0.1682,11.5188,-0.8063,12.5338,20.03
8,AAON,Industrials,Building Products & Equipment,USA,6610000000.0,39.88,34.06,3.32,5.92,9.69,0.28,0.1249,0.2199,-0.0212,0.7162,-0.002,6.68,0.281,1.5,0.15,0.1518,0.1573,0.0218,0.6289,0.0218,3058.7466,81.4
9,AAP,Consumer Cyclical,Specialty Retail,USA,3770000000.0,20.29,17.22,-999,0.33,1.42,5.34,0.0518,0.0392,0.0164,0.9792,-0.0344,3.11,0.0694,0.27,1.51,0.0165,0.033,-0.5916,0.3262,-0.7412,4.1338,63.3
10,AAPL,Technology,Consumer Electronics,USA,2916200000000.0,29.38,26.48,2.67,7.56,39.4,4.73,0.1555,0.0834,-0.044,0.6117,-0.0047,1.89,1.5427,1.02,1.46,0.2616,-0.0087,-0.054,0.3124,-0.054,3844.6767,188.85
11,AAT,Real Estate,REIT - Diversified,USA,1350000000.0,26.71,27.15,-999,3.06,1.13,1.37,0.0949,0.0614,0.0,0.7809,-0.018,3.92,0.0421,-999,1.41,0.1142,-0.0073,-0.1961,0.3877,-0.5481,0.3877,22.26
12,AB,Financial,Asset Management,USA,3710000000.0,14.19,9.66,-999,-999,1.88,0.0,-0.0129,0.0,-0.0017,0.1577,0.0271,2.17,0.1274,-999,0.0,-999,0.048,-0.2093,0.2857,-0.6502,12.8016,33.21
13,ABBV,Healthcare,Drug Manufacturers - General,USA,307350000000.0,63.85,14.28,-999,5.66,25.41,7.53,-0.0561,0.1176,-0.0013,0.7188,0.001,2.44,0.4615,0.84,5.02,0.0889,0.1006,-0.0104,0.3293,-0.0104,4.3547,174.08
14,ABCB,Financial,Banks - Regional,USA,3320000000.0,12.33,9.97,1.54,2.27,0.97,-999,0.0681,0.2693,0.0,0.9168,0.0045,3.24,0.0812,-999,0.19,0.1844,-0.0366,-0.1104,0.6954,-0.1975,13.3133,48.03
15,ABCL,Healthcare,Biotechnology,Canada,1480000000.0,-999,-999,-999,29.43,1.24,2.79,3.0835,5.0744,0.0,0.381,0.1126,17.11,-0.1062,8.33,0.07,-2.5627,-0.0334,-0.5175,0.3204,-0.9289,0.3204,5.11
16,ABEO,Healthcare,Biotechnology,USA,153570000.0,-999,-999,-999,43.02,6.95,2.18,0.1964,-0.5572,0.0034,0.5216,0.2573,2.86,-2.0679,6.81,0.26,-10.8529,0.2597,0.0438,1.8311,-1.0,1.8311,6.2
17,ABG,Consumer Cyclical,Auto & Truck Dealerships,USA,4440000000.0,7.55,6.8,-999,0.3,1.37,2.22,0.2827,0.1891,-0.0549,1.0945,0.0141,12.94,0.196,0.42,1.54,0.0407,0.0067,-0.1578,0.2103,-0.1578,133.95,215.92
18,ABM,Industrials,Specialty Business Services,USA,2530000000.0,10.61,11.09,2.91,0.31,1.4,1.11,0.2081,0.0522,-0.0425,0.9038,-0.0326,2.79,0.1429,1.4,0.81,0.031,-0.0676,-0.242,0.0691,-0.2752,23.9043,40.21
19,ABNB,Consumer Cyclical,Travel Services,USA,94470000000.0,17.88,33.92,0.84,9.84,10.34,17.16,-999,0.2986,-0.0189,0.5188,-0.0118,3.87,0.7447,1.78,0.25,0.5687,0.0525,-0.0475,0.4254,-0.3289,0.8019,147.6
20,ABOS,Healthcare,Biotechnology,USA,187630000.0,-999,-999,-999,-999,0.67,3.72,-999,-0.3846,-0.0041,0.6298,0.0436,1.46,-0.2044,35.85,0.0,-999,-0.0185,-0.7135,0.79,-0.8799,0.79,3.24
21,ABR,Real Estate,REIT - Mortgage,USA,2320000000.0,6.97,6.85,0.87,1.45,0.94,6.97,0.0835,0.2333,0.0037,0.5597,0.0003,10.74,0.1242,-999,3.95,0.2042,-0.1338,-0.2636,0.3371,-0.5906,24.1834,12.33
22,ABSI,Healthcare,Biotechnology,USA,399640000.0,-999,-999,-999,57.59,2.03,1.39,-999,0.5075,0.0,0.3628,0.0387,3.17,-0.4352,4.82,0.09,-15.3513,0.2737,-0.2139,2.87,-0.8636,2.87,4.3
23,ABT,Healthcare,Medical Devices,USA,194110000000.0,34.24,21.72,4.39,4.84,5.18,4.06,0.1974,0.061,-0.0091,0.7651,0.0027,1.93,0.1406,1.23,0.41,0.1423,0.0163,-0.0347,0.2468,-0.2159,146.5528,111.81
24,ABUS,Healthcare,Biotechnology,USA,462820000.0,-999,-999,-999,20.81,3.88,0.8,0.2166,0.8254,-0.0008,0.4314,0.0489,7.55,-0.5699,6.34,0.08,-3.3932,0.1987,-0.1224,0.6331,-0.9123,2.3601,2.76
25,ACA,Industrials,Engineering & Construction,USA,4070000000.0,14.2,25.46,3.46,1.83,1.76,3.18,0.2237,0.1143,-0.0581,0.8882,-0.0105,2.06,0.1314,1.46,0.24,0.1283,0.0544,-0.0082,0.5057,-0.0082,2.9771,83.52
26,ACAB,Financial,Shell Companies,USA,115640000.0,75.72,-999,-999,-999,5.37,0.09,-999,0.0,0.0,0.27,0.1233,0.12,0.027,0.19,0.0,-999,-0.009,-0.0728,0.0797,-0.0728,0.0797,10.57
27,ACAC,Financial,Shell Companies,USA,59940000.0,85.69,-999,-999,-999,1.91,0.01,-999,-999,0.0,0.7188,-999,0.08,0.0163,0.04,0.04,-999,0.0074,-0.0357,0.1215,-0.0357,0.1215,11.08
28,ACAD,Healthcare,Biotechnology,USA,4330000000.0,-999,25.7,-999,6.85,11.93,2.11,0.1076,0.2455,-0.0804,0.9645,0.0092,4.69,-0.3778,2.28,0.16,-0.2355,-0.0248,-0.2245,0.4884,-0.5511,39.5538,26.36
29,ACAH,Financial,Shell Companies,Ireland,128900000.0,39.85,-999,-999,-999,8.44,0.12,-999,0.0,0.0,0.291,-0.0721,0.14,0.0648,0.16,0.0,-999,0.0026,-0.0893,0.0558,-0.0893,0.103,10.6
30,ACCD,Healthcare,Health Information Services,USA,1040000000.0,-999,-999,-999,2.68,2.38,2.97,-0.3843,0.3817,-0.0163,0.7714,0.0152,4.18,-0.2666,2.31,0.56,-0.3159,0.1755,-0.2085,1.1264,-0.7937,1.9197,13.46
31,ACCO,Industrials,Business Equipment & Supplies,USA,603750000.0,10.86,5.29,1.09,0.33,0.76,0.78,-999,0.0098,-0.0031,0.8553,-0.0474,3.65,0.0697,0.9,1.26,0.0306,0.0757,-0.026,0.4808,-0.7775,8.7846,6.36
32,ACEL,Consumer Cyclical,Gambling,USA,876830000.0,20.99,12.46,-999,0.76,4.44,2.72,-999,0.4179,-0.0261,0.4989,-0.028,5.1,0.2266,2.99,2.61,0.0374,0.02,-0.1419,0.2488,-0.3157,0.9808,10.34
33,ACET,Healthcare,Biotechnology,USA,268300000.0,-999,-999,-999,-999,0.72,2.23,0.5081,4.5262,0.258,0.4217,0.0945,2.75,-0.5584,9.4,0.11,-999,0.512,-0.6144,1.9727,-0.9779,1.9727,3.27
34,ACGL,Financial,Insurance - Diversified,Bermuda,31140000000.0,10.68,10.74,0.54,2.49,2.16,-999,0.2291,0.1547,-0.0349,0.8976,-0.0011,1.91,0.2196,-999,0.18,0.234,0.0594,-0.0793,0.344,-0.0793,67.2855,83.46
35,ACHC,Healthcare,Medical Care Facilities,USA,7570000000.0,-999,22.19,-999,2.64,2.76,1.08,0.0534,-0.0144,-0.0668,1.0016,-0.0804,6.57,-0.0067,0.81,0.56,-0.0064,0.0378,-0.061,0.2342,-0.0867,14.1123,82.06
36,ACHR,Industrials,Aerospace & Defense,USA,1620000000.0,-999,-999,-999,-999,4.23,1.56,-999,0.0,0.1094,0.358,-0.0458,8.08,-0.9639,4.07,0.05,-999,-0.0577,-0.279,2.0508,-0.7097,2.3333,5.4
37,ACHV,Healthcare,Biotechnology,Canada,95270000.0,-999,-999,-999,-999,23.59,0.94,0.6098,0.0,0.0,0.2314,0.0236,7.4,-13.9988,5.36,4.03,-999,0.0035,-0.5631,0.4851,-1.0,1.25,4.5
38,ACI,Consumer Defensive,Grocery Stores,USA,12210000000.0,9.16,8.06,1.15,0.15,4.83,0.43,0.8796,0.0539,0.0,0.4414,0.0327,4.3,0.8108,0.19,5.83,0.017,-0.0443,-0.1122,0.1076,-0.2568,1.1869,21.2
39,ACIC,Financial,Insurance - Property & Casualty,USA,512530000.0,-999,9.34,-999,1.44,4.2,-999,-999,-0.0917,0.0011,0.2064,-0.1967,1.74,-2.2838,-999,1.24,-0.016,0.1728,-0.0697,11.6888,-0.5893,38.9692,11.68
40,ACIU,Healthcare,Biotechnology,Switzerland,267610000.0,-999,-999,-999,-999,1.55,0.88,-0.1366,3.0671,0.0,0.2412,0.0099,4.28,-0.4493,7.36,0.02,-71573.1953,-0.3009,-0.4728,0.5225,-0.8643,0.6131,2.71
41,ACIW,Technology,Software - Infrastructure,USA,3320000000.0,38.31,23.8,3.19,2.33,2.74,1.28,0.9888,0.0928,-0.0383,0.9422,0.0084,2.03,0.074,1.3,0.92,0.0624,0.0372,-0.0295,0.5624,-0.293,20.5211,30.56
42,ACLS,Technology,Semiconductor Equipment & Materials,USA,4100000000.0,16.87,14.79,0.84,3.63,4.74,15.45,0.4066,0.2345,-0.0258,0.9063,0.0197,2.37,0.3215,2.71,0.05,0.2178,-0.0207,-0.3765,0.1903,-0.3765,183.2941,125.32
43,ACLX,Healthcare,Biotechnology,USA,3160000000.0,-999,-999,-999,66.95,11.87,9.03,-999,0.0,-0.0416,0.7862,0.1698,6.09,-0.5156,2.84,0.41,-2.7459,0.1569,-0.039,1.4654,-0.039,9.7523,64.89
44,ACM,Industrials,Engineering & Construction,USA,12180000000.0,200.49,17.64,13.46,0.82,5.42,8.77,-0.1403,-0.0532,-0.1889,0.8812,-0.0086,1.51,0.0514,1.05,1.28,0.0042,-0.0063,-0.0475,0.2035,-0.0475,5.2051,89.54
45,ACMR,Technology,Semiconductor Equipment & Materials,USA,1110000000.0,16.88,14.08,0.4,2.24,1.52,5.03,-999,0.5131,-0.0402,0.5529,-0.029,3.57,0.1042,1.26,0.12,0.1441,0.0038,-0.1842,1.0949,-0.6203,10.5922,18.33
46,ACN,Technology,Information Technology Services,Ireland,233030000000.0,34.44,27.79,4.47,3.61,8.74,11.4,0.1118,0.0959,-0.0501,0.7789,0.0115,3.4,0.2771,1.33,0.12,0.1065,0.0581,-0.0108,0.5308,-0.1095,31.8912,371.67
47,ACNB,Financial,Banks - Regional,USA,315380000.0,9.98,10.53,-999,2.74,1.14,-999,0.0372,0.0774,0.0032,0.2991,-0.0423,3.79,0.1213,-999,0.92,0.2753,-0.133,-0.2367,0.3726,-0.2367,4.1508,37.06
48,ACNT,Basic Materials,Steel,USA,101000000.0,-999,11.46,-999,0.36,1.05,0.07,0.6984,0.1176,0.0,0.4788,-0.0461,0.83,-0.1871,1.41,0.9,-0.1341,0.0835,-0.1285,0.3847,-0.7899,5.9023,9.97
49,ACP,Financial,Closed-End Fund - Debt,USA,351740000.0,6.49,-999,-999,9.33,1.03,-999,-999,-999,-999,0.2647,-999,0.93,-999,-999,-999,-999,0.0037,-0.2178,0.2162,-0.631,0.3006,6.75
50,ACR,Real Estate,REIT - Mortgage,USA,83160000.0,-999,4.45,-999,0.39,0.19,11.86,-999,0.3434,0.0391,0.3599,-0.0473,0.48,0.0301,-999,4.07,-0.0288,0.0436,-0.041,0.4849,-0.9566,2.4491,9.83
51,ACRE,Real Estate,REIT - Mortgage,USA,471560000.0,140.03,8.86,61.15,2.39,0.69,1.13,-0.1171,0.1043,-0.0073,0.4092,0.0102,3.92,0.0048,-999,2.41,0.0175,-0.1441,-0.279,0.1605,-0.5137,2.1839,8.71
52,ACRS,Healthcare,Diagnostics & Research,USA,87130000.0,-999,-999,-999,4.07,0.56,1.45,0.1139,0.9161,0.0011,0.9675,0.004,1.24,-0.6094,4.5,0.01,-5.3483,0.1381,-0.9153,1.084,-0.9637,1.084,1.23
53,ACRV,Healthcare,Biotechnology,USA,80220000.0,-999,-999,-999,-999,0.58,6.43,-999,0.0,0.0,0.5887,-999,7.4,-0.4656,15.54,0.03,-999,-0.1943,-0.8487,0.0804,-0.8575,0.0804,3.63
54,ACT,Financial,Insurance - Specialty,USA,4340000000.0,6.6,7.03,33.01,3.76,0.97,-999,0.067,0.0675,-0.0049,0.1928,-0.0021,3.23,0.1524,-999,0.16,0.5769,-0.0377,-0.079,0.3366,-0.079,0.599,27.16
55,ACTG,Industrials,Business Equipment & Supplies,USA,435520000.0,-999,15.57,-999,9.49,0.74,4.16,-999,0.5907,0.0,0.8579,-0.0381,2.9,-0.0711,22.03,0.01,-0.816,0.1246,-0.0634,0.2711,-0.9077,3.5417,4.36
56,ACU,Consumer Defensive,Household & Personal Products,USA,178930000.0,30.24,19.24,3.02,0.92,2.08,1.76,-0.0559,0.091,-0.071,0.6101,-0.0053,1.25,0.0726,1.73,0.54,0.0309,0.143,-0.0226,1.2151,-0.0226,60.3415,49.84
57,ACV,Financial,Closed-End Fund - Equity,USA,238610000.0,-999,-999,-999,-999,-999,-999,-0.0305,-999,0.0,0.2163,-999,0.61,-999,-999,-999,-999,0.0984,-0.0217,0.3686,-0.3413,1.5227,23.02
58,ACVA,Consumer Cyclical,Auto & Truck Dealerships,USA,2340000000.0,-999,152.43,-999,5.08,4.99,2.79,-0.2941,0.9633,-0.0466,0.7918,0.0412,8.04,-0.1585,2.02,0.22,-0.1661,0.0086,-0.2243,0.5173,-0.6164,1.3754,14.49
59,ADAP,Healthcare,Biotechnology,United Kingdom,283660000.0,-999,-999,-999,3.96,3.22,0.71,-0.054,1.3784,-0.0056,0.601,-0.0056,4.49,-0.9453,2.92,0.29,-1.3305,0.7358,-0.3243,1.9762,-0.942,1.9762,1.25
60,ADBE,Technology,Software - Infrastructure,USA,283500000000.0,53.06,30.92,3.71,14.64,17.28,17.35,0.1786,0.1675,-0.0155,0.831,-0.0072,1.92,0.3551,1.34,0.25,0.2802,0.0381,-0.0173,0.9686,-0.1034,3068.1718,627.21
61,ADC,Real Estate,REIT - Retail,USA,5780000000.0,33.82,32.0,16.83,11.34,1.14,0.06,-0.0273,0.3312,0.0589,0.975,0.072,4.18,0.0336,-999,0.44,0.3081,-0.0572,-0.2339,0.0919,-0.2854,5.89,57.53
62,ADCT,Healthcare,Biotechnology,Switzerland,351590000.0,-999,-999,-999,2.87,-999,3.85,0.8526,1.3104,0.0,0.4828,0.056,3.95,-7.0553,4.51,-999,-1.4564,1.2274,-0.046,11.1142,-0.923,11.1142,4.36
63,ADEA,Technology,Software - Application,USA,1360000000.0,11.04,9.1,0.74,3.37,4.07,0.79,-0.1982,0.3397,-0.007,0.9998,0.0063,5.51,0.1922,2.68,1.8,0.3169,0.1418,-0.0015,0.8371,-0.0015,5.1677,13.08
64,ADI,Technology,Semiconductors,USA,96700000000.0,29.82,22.46,-999,7.86,2.72,1.93,0.1035,0.1739,-0.0457,0.9011,0.0022,2.01,0.092,0.86,0.21,0.2694,0.0179,-0.0382,0.2583,-0.0382,259.0301,195.02
65,ADM,Consumer Defensive,Farm Products,USA,28300000000.0,7.39,9.04,-999,0.29,1.13,9.45,0.2255,0.1293,0.0,0.7975,-0.0108,1.17,0.16,1.07,0.38,0.0405,-0.2095,-0.3923,0.0459,-0.4635,37.7801,53.05
66,ADMA,Healthcare,Biotechnology,USA,1180000000.0,-999,22.78,-999,5.05,7.82,0.33,0.2948,0.7468,-0.2061,0.7752,0.0749,3.69,-0.1813,2.64,1.01,-0.0974,0.1492,-0.0314,0.7793,-0.6257,4.1881,5.24
67,ADNT,Consumer Cyclical,Auto Parts,USA,3110000000.0,15.17,8.19,0.43,0.2,1.36,10.85,-999,-0.0167,-0.0147,0.9022,-0.0431,3.63,0.0952,0.91,1.22,0.0139,-0.0078,-0.2662,0.1337,-0.6051,4.7846,34.13
68,ADP,Industrials,Staffing & Employment Services,USA,102690000000.0,29.09,25.0,2.66,5.53,23.77,4.05,0.1407,0.0625,-0.1149,0.8267,0.0081,2.14,0.9738,1.01,0.8,0.1914,0.058,-0.0267,0.2409,-0.0907,245.0703,249.99
69,ADPT,Healthcare,Biotechnology,USA,547230000.0,-999,-999,-999,3.05,1.51,2.56,-0.323,0.3636,-0.0001,0.9573,-0.031,5.89,-0.4613,4.46,0.64,-1.0904,-0.1505,-0.6358,0.4511,-0.9469,0.4511,3.78
70,ADSE,Industrials,Electrical Equipment & Parts,Ireland,450060000.0,-999,-999,-999,7.68,7.85,0.31,-999,-0.1443,0.0,0.1133,0.0213,1.21,-0.5633,0.73,0.28,-0.7317,0.3198,0.0268,3.8294,-0.1544,3.8294,9.2
71,ADSK,Technology,Software - Application,USA,57050000000.0,62.84,32.79,5.05,10.82,38.51,9.13,-999,0.1779,-0.1046,0.9044,0.0206,2.27,0.768,0.75,1.79,0.174,0.1137,0.0143,0.4156,-0.2256,554.8963,266.68
72,ADT,Industrials,Security & Protection Services,USA,6250000000.0,207.98,14.74,53.33,1.03,1.93,0.39,-0.1904,0.0898,0.0,0.3355,-0.0067,4.77,0.0324,0.63,3.01,0.0063,0.0478,-0.2033,0.3865,-0.606,0.9912,6.78
73,ADTH,Communication Services,Advertising Agencies,USA,237370000.0,43.11,56.04,-999,1.46,1.48,0.84,-999,0.1854,0.0,0.1445,0.004,2.67,0.0409,5.79,0.04,0.0383,0.4164,-0.1093,1.4234,-0.7739,1.4234,2.69
74,ADTN,Technology,Communication Equipment,USA,499740000.0,-999,52.92,-999,0.39,0.73,1.48,-999,0.2225,0.0,0.7969,0.4331,2.44,-0.1307,1.42,0.34,-0.0793,-0.0595,-0.647,0.2933,-0.8669,0.3229,6.35
75,ADUS,Healthcare,Medical Care Facilities,USA,1530000000.0,26.59,19.82,1.77,1.48,2.23,4.92,0.193,0.1663,-0.047,0.9494,0.0251,4.56,0.0888,1.51,0.32,0.0561,0.0353,-0.1805,0.2191,-0.2695,32.6571,94.24
76,ADV,Communication Services,Advertising Agencies,USA,1290000000.0,-999,8.06,-999,0.3,1.19,0.57,-999,0.0886,0.0018,0.187,-0.0731,8.55,-0.8332,1.76,1.78,-0.3542,0.0821,-0.1002,2.4956,-0.7162,2.4956,3.95
77,ADVM,Healthcare,Biotechnology,USA,174780000.0,-999,-999,-999,48.55,1.7,1.16,-0.039,-0.7112,0.0169,0.5381,0.0058,1.25,-0.8114,4.32,0.74,-35.0519,0.7461,-0.4175,1.8361,-0.9723,2.258,1.73
78,ADX,Financial,Closed-End Fund - Equity,USA,2260000000.0,5.95,-999,-999,64.4,0.94,-999,-999,-999,0.0,0.287,-999,3.39,-999,-999,-999,-999,0.0626,-0.0037,0.3691,-0.0037,39.8338,18.73
79,AE,Energy,Oil & Gas Refining & Marketing,USA,61580000.0,-999,38.33,-999,0.02,0.65,9.76,-999,0.3107,0.0041,0.6079,-0.0295,1.23,-0.047,0.98,0.62,-0.0022,-0.051,-0.6095,0.0408,-0.7325,12.8,24.15
80,AEAE,Financial,Shell Companies,USA,80700000.0,70.49,-999,-999,-999,17.52,0.04,-999,0.0,0.0,0.1672,0.7737,0.03,0.0454,0.11,0.15,-999,0.0189,-0.0717,0.0837,-0.0717,1.8597,11.01
81,AEE,Utilities,Utilities - Regulated Electric,USA,18060000000.0,15.61,15.02,3.25,2.28,1.64,0.08,0.1408,0.067,-0.0065,0.7868,-0.0165,1.41,0.1089,0.33,1.45,0.1459,-0.0579,-0.2465,0.0205,-0.3075,5.3907,68.7
82,AEF,Financial,Closed-End Fund - Equity,USA,252740000.0,26.21,-999,-999,21.98,0.83,-999,-999,-999,-999,0.645,-999,0.22,-999,-999,-999,-999,0.0115,-0.1294,0.1318,-0.7402,4.6653,4.98
83,AEG,Financial,Insurance - Diversified,Netherlands,9640000000.0,-999,7.15,-999,0.47,1.09,-999,-999,-0.1064,-999,0.1097,-0.0079,0.8,-0.0525,-999,0.53,-0.0367,0.0085,-0.0539,0.4403,-0.9074,3.9927,5.79
84,AEHR,Technology,Semiconductor Equipment & Materials,USA,496510000.0,24.25,12.56,1.21,6.09,5.69,1.75,0.9024,0.3712,-0.02,0.6479,0.3565,4.2,0.2921,7.28,0.07,0.2576,-0.2081,-0.6819,0.1836,-0.6819,42.025,17.21
85,AEIS,Industrials,Electrical Equipment & Parts,USA,3910000000.0,30.8,18.17,6.55,2.36,3.55,28.02,-0.0187,0.217,-0.0237,1.0731,0.0026,13.85,0.1183,4.1,0.82,0.0775,0.0078,-0.171,0.2799,-0.171,35.4417,104.77
86,AEL,Financial,Insurance - Life,USA,4390000000.0,7.08,7.75,0.26,2.28,2.14,-999,0.4607,0.1379,-0.3177,0.9283,-0.0499,3.66,0.2498,-999,0.42,0.3184,0.001,-0.0101,0.7586,-0.0101,17.7568,55.52
87,AEM,Basic Materials,Gold,Canada,23050000000.0,8.76,18.73,-999,3.68,1.16,0.74,0.0793,0.2783,0.0,0.6736,0.0207,2.73,0.1402,0.71,0.11,0.404,-0.1008,-0.2376,0.0787,-0.4775,16.76,46.62
88,AEO,Consumer Cyclical,Apparel Retail,USA,4440000000.0,20.3,14.4,1.15,0.87,2.55,1.22,-0.1085,0.0672,-0.0115,0.9289,-0.0255,4.05,0.1364,0.7,0.7,0.043,0.0989,0.0369,1.2593,-0.4234,90.3503,22.48
89,AEP,Utilities,Utilities - Regulated Electric,USA,40310000000.0,17.62,13.69,4.19,2.05,1.59,1.18,0.0296,0.0494,0.0,0.7622,0.0033,2.45,0.091,0.44,1.69,0.1149,-0.044,-0.2019,0.1049,-0.2741,4.0923,76.66
90,AER,Industrials,Rental & Leasing Services,Ireland,16240000000.0,7.15,7.52,1.32,2.22,1.01,12.41,-999,0.1148,-999,0.8349,-0.0088,1.18,0.1585,1.2,2.92,0.3446,0.0479,-0.0193,0.5586,-0.0193,41.224,77.27
91,AES,Utilities,Utilities - Diversified,USA,11020000000.0,-999,8.67,-999,0.86,5.68,3.98,0.0038,0.0456,0.0164,0.942,0.0033,3.31,-0.1271,0.74,6.52,-0.0439,-0.0858,-0.3851,0.4401,-0.7739,16.8913,16.46
92,AESI,Energy,Oil & Gas Equipment & Services,USA,1020000000.0,10.85,6.81,-999,1.63,-999,4.58,-999,1.1712,-0.0166,0.4633,-999,7.53,-999,3.81,-999,0.2124,0.0355,-0.2844,0.1864,-0.2844,0.1864,17.62
93,AEVA,Technology,Software - Infrastructure,USA,280220000.0,-999,-999,-999,96.96,0.97,0.89,-999,0.1218,0.2396,0.4701,0.0381,5.53,-0.4806,16.3,0.03,-50.8969,0.303,-0.465,1.3011,-0.951,1.3011,1.07
94,AEYE,Technology,Software - Application,USA,63370000.0,-999,48.45,-999,2.03,8.15,0.28,0.504,0.5553,0.0232,0.14,-0.0273,2.09,-0.7528,0.75,0.11,-0.2329,0.129,-0.3245,0.4206,-0.9289,6.8963,5.33
95,AFAR,Financial,Shell Companies,Singapore,63640000.0,48.5,-999,-999,-999,2.55,0.01,-999,-999,0.0,0.4642,3.0022,0.17,0.0435,0.12,0.0,-999,0.0147,-0.0541,0.0689,-0.0541,0.12,11.01
96,AFB,Financial,Closed-End Fund - Debt,USA,311160000.0,-999,-999,-999,12.6,1.0,-999,-0.0184,-999,-999,0.5916,-999,0.1,-999,-999,-999,-999,0.008,-0.0193,0.2095,-0.3643,0.5356,10.82
97,AFBI,Financial,Banks - Regional,USA,107290000.0,17.12,-999,-999,2.38,0.89,-999,0.622,0.2265,0.0035,0.17,0.0294,1.06,0.0541,-999,0.33,0.1428,0.067,-0.0173,0.4872,-0.0672,1.8407,16.79
98,AFCG,Real Estate,REIT - Specialty,USA,231810000.0,7.03,5.45,-999,3.17,0.68,3.58,-999,3.5104,0.0,0.2639,-0.0704,4.11,0.0964,-999,0.26,0.4492,-0.0537,-0.2985,0.1433,-0.5557,0.1433,11.33
99,AFG,Financial,Insurance - Property & Casualty,USA,10280000000.0,12.21,10.18,4.66,1.33,2.59,-999,0.1142,0.0402,-0.0012,0.6633,-0.0082,1.28,0.2186,-999,0.37,0.1102,0.0354,-0.0888,0.1831,-0.1389,37.3071,122.76
100,AFL,Financial,Insurance - Life,USA,45720000000.0,10.1,11.34,1.36,2.44,2.03,-999,0.156,-0.0285,-0.0041,0.5981,-0.0094,4.36,0.1955,-999,0.32,0.2492,-0.0477,-0.0925,0.2995,-0.0925,853.5954,78.23
101,AFRM,Technology,Software - Infrastructure,USA,13230000000.0,-999,-999,-999,6.91,5.09,6.95,-0.5894,0.5907,-0.038,0.6759,0.05,1.92,-0.2917,12.22,2.32,-0.3919,0.025,-0.1643,3.9841,-0.7517,4.0882,43.86
102,AFT,Financial,Closed-End Fund - Debt,USA,213510000.0,8.26,-999,-999,6.28,0.93,-999,-999,-999,0.0,0.3951,-999,0.38,-999,-999,-999,-999,0.0191,-0.0087,0.1238,-0.3233,0.7235,13.71
103,AFYA,Consumer Defensive,Education & Training Services,Brazil,1880000000.0,27.09,13.45,4.49,3.48,2.69,1.83,0.3827,0.5227,0.0,0.1367,-0.0663,2.9,0.1099,1.18,0.81,0.1299,-0.0031,-0.0703,1.1636,-0.4006,1.394,20.9
104,AG,Basic Materials,Silver,Canada,1310000000.0,-999,-999,-999,2.25,0.98,0.67,-0.063,0.2208,0.0,0.2979,-999,2.61,-0.1208,2.37,0.19,-0.2772,-0.1684,-0.4325,0.0457,-0.8296,9.6512,4.58
105,AGCO,Industrials,Farm & Heavy Construction Machinery,USA,8610000000.0,7.36,8.98,9.35,0.6,1.98,7.95,0.3426,0.0942,0.0,0.786,0.0042,3.09,0.2744,0.67,0.33,0.0813,-0.0361,-0.181,0.0476,-0.2014,75.645,115.04
106,AGI,Basic Materials,Gold,Canada,4740000000.0,23.32,21.6,-999,4.74,1.65,0.58,0.0167,0.0603,0.0,0.5797,-999,0.82,0.0733,1.27,0.0,0.2034,-0.0928,-0.2007,0.2219,-0.2007,4.2643,11.95
