No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
968,CPK,RUT,Utilities,Utilities - Regulated Gas,USA,2320000000.0,22.07,16.71,2.9,3.46,1.85,473.26,156.05,0.22,0.024,0.4872,2.13,0.0123,0.1611,0.0654,0.076,0.0683,-0.0107,-0.1444,0.0235,-0.0,0.8342,-0.0834,0.0146,0.0839,0.0357,0.48,0.39,0.96,1.12,0.2834,0.1303,0.0105,0.0082,0.04,-0.1578,0.6,0.0119,-0.2155,0.2443,-0.2873,38.6519,Feb 21/a,104.27
969,CPNG,-999,Consumer Cyclical,Internet Retail,USA,34750000000.0,25.77,31.72,-999,1.43,8.49,6.21,20.02,3.12,-999,0.0,0.07,-0.5936,1.0044,-999,-999,0.4592,0.2317,9.0211,0.3748,-0.0427,0.5024,0.0,0.0213,0.4181,0.2264,1.14,0.9,0.47,0.68,0.2538,0.0557,0.0314,0.3402,0.2344,0.4582,1.33,0.2207,-0.0305,0.5302,-0.7191,1.1581,Feb 27/a,19.38
970,CPRI,-999,Consumer Cyclical,Luxury Goods,United Kingdom,5460000000.0,26.25,10.67,0.83,1.03,2.82,21.41,24.55,2.19,-999,0.0,0.67,-0.3838,0.162,0.034,0.3157,0.0575,-0.0562,-0.4851,0.0245,0.0,0.8549,-0.0378,0.0489,0.1006,0.0438,1.06,0.49,1.47,1.92,0.614,0.0396,0.0205,0.0002,-0.033,0.0924,2.04,-0.0287,-0.1409,0.3708,-0.5364,7.6421,Feb 08/a,46.84
971,CPRT,"NDX, S&P 500",Industrials,Specialty Business Services,USA,53060000000.0,39.51,34.17,1.77,13.07,7.82,19.89,61.97,2.78,-999,0.0,0.39,0.1427,0.1219,0.2428,0.223,0.1675,0.0663,0.0979,0.0921,-0.0082,0.8131,-0.0005,0.0097,0.226,0.1971,6.86,6.78,0.01,0.02,0.4477,0.3341,0.0247,0.0841,0.1646,0.6137,1.22,0.1051,-0.0115,0.6416,-0.0115,515.9014,Feb 22/a,55.19
972,CPRX,RUT,Healthcare,Biotechnology,USA,1910000000.0,26.59,9.93,-999,4.79,4.47,13.87,-999,1.17,-999,0.0,0.22,0.8439,0.4046,-999,-999,41.0679,0.8198,0.365,0.1529,-0.0139,0.6497,0.0908,0.0648,0.2075,0.1826,2.88,2.68,0.01,0.01,0.7877,0.1793,-0.0043,0.1877,0.1449,0.1066,0.9,0.0908,-0.1109,0.4608,-0.2673,42.7838,Feb 28/a,16.2
973,CPS,RUT,Consumer Cyclical,Auto Parts,USA,250600000.0,-999,-999,-999,0.09,-999,1.55,6.86,9.42,-999,-999,-1.16,0.4726,0.42,-999,-0.085,-0.0397,0.0374,0.3814,0.0308,0.0,0.6951,-0.1101,0.0649,-15.2944,-0.1942,1.38,1.15,-999,-999,0.0943,-0.0717,0.0239,-0.186,-0.1394,-0.0458,2.87,-0.1146,-0.3593,0.4769,-0.9007,3.1333,Feb 15/a,14.57
974,CPSS,RUT,Financial,Credit Services,USA,174450000.0,3.94,-999,0.2,0.52,0.66,1.23,0.75,6.73,-999,0.0,-999,-999,-999,0.8738,0.2,-0.0457,0.0482,-0.5683,0.6009,-0.0006,0.2363,-0.0335,0.1409,0.216,0.0185,-999,-999,9.62,9.62,0.9969,0.1551,-0.0225,-0.0761,-0.1351,-0.1222,2.1,-0.0569,-0.3991,0.0563,-0.5474,32.04,Nov 09/a,8.26
975,CPT,S&P 500,Real Estate,REIT - Residential,USA,10500000000.0,26.58,60.63,-999,6.8,2.28,39.18,27.35,2.51,0.0419,1.0811,0.38,-0.5703,0.0186,0.1788,-999,0.1013,0.0371,3.8263,0.0186,-0.0294,0.982,-0.0038,0.0264,0.0808,0.0463,-999,-999,0.75,0.85,0.2501,0.2605,0.0155,0.0506,0.0537,-0.0636,0.84,0.0168,-0.1303,0.1916,-0.4314,5.5804,Feb 01/a,98.19
976,CPZ,-999,Financial,Closed-End Fund - Equity,USA,298210000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.1011,2.9952,-999,-999,-999,-999,-999,-999,-999,-999,0.003,1.0909,0.6567,-999,0.0005,-999,-999,-999,-999,-999,-999,-999,-999,0.0208,0.0026,0.0454,-0.0337,0.9,0.0152,-0.0571,0.1534,-0.2914,0.6659,-999,15.19
977,CQP,-999,Energy,Oil & Gas Midstream,USA,23500000000.0,6.93,12.01,-999,2.43,22.64,37.24,8.13,1.3,0.0686,0.5939,0.95,-0.464,0.085,0.9779,-0.077,0.1821,-0.4311,-0.6977,0.9182,0.0,0.4648,-0.0029,0.019,-999,0.2026,1.01,0.92,15.12,15.42,0.478,0.3508,-0.0039,-0.029,-0.1631,0.0291,0.68,-0.048,-0.2172,0.153,-0.2172,12.8602,Feb 22/b,48.55
978,CR,-999,Industrials,Specialty Industrial Machinery,USA,7470000000.0,35.67,23.57,-999,3.58,5.5,22.67,49.52,5.79,0.0061,0.1213,1.12,0.1224,0.1569,0.1926,-999,-0.0713,-0.3462,1.8114,0.0088,-0.158,0.7576,-999,0.0148,-999,0.1275,2.34,1.58,0.22,0.23,0.3858,0.1016,0.0567,0.0361,0.2308,-999,1.01,0.0892,-0.0203,0.9514,-0.0203,0.9514,Jan 29/a,131.29
979,CRAI,RUT,Industrials,Consulting Services,USA,978440000.0,26.08,21.04,2.61,1.57,4.6,21.46,16.95,6.55,0.0137,0.2784,1.4,0.0868,0.1261,0.1558,0.1,0.0841,0.1148,0.3667,0.0445,-0.0996,0.8521,-0.0013,0.0123,0.1812,0.126,1.12,1.12,0.44,0.51,0.2767,0.0615,0.0338,0.2761,0.4346,0.2585,1.21,0.2598,-0.0221,0.7294,-0.0221,18.3903,Feb 29/b,140.58
980,CRBG,-999,Financial,Asset Management,USA,15550000000.0,14.83,4.22,0.74,0.84,1.32,-999,4.63,-999,0.0403,0.5377,1.13,0.2132,0.1914,-999,0.201,0.0726,-0.2616,-1.3701,0.6236,-0.1905,0.3817,-999,0.0342,0.1105,0.0472,-999,-999,0.99,1.01,-999,0.0593,0.0171,0.0642,0.2295,0.5425,0.86,0.041,-0.0299,0.9675,-0.0299,0.9675,Feb 15/b,25.02
981,CRBP,-999,Healthcare,Biotechnology,USA,460960000.0,-999,-999,-999,-999,-999,21.85,-999,2.04,-999,-999,-1.06,0.4932,0.0746,0.1886,-999,0.957,-999,0.3047,0.0108,-999,0.5043,-0.8124,0.006,-3.4198,-999,0.74,0.99,-999,-999,-999,-999,0.2884,1.0126,7.364,19.8318,2.45,1.2454,-0.0349,19.9296,-0.8622,20.128,Mar 12/b,44.58
982,CRBU,RUT,Healthcare,Biotechnology,USA,443920000.0,-999,-999,-999,12.87,1.21,1.35,-999,3.72,-999,-999,-0.4,-0.2717,-0.1829,-0.3716,-0.106,0.7111,-0.0363,0.118,0.121,0.0,0.7963,0.0918,0.1208,-0.305,-0.2589,11.97,11.97,0.07,0.07,0.817,-2.9605,-0.3161,-0.2756,-0.136,-0.0309,2.55,-0.2136,-0.4156,0.4593,-0.8462,0.4593,Mar 11/a,5.02
983,CRC,RUT,Energy,Oil & Gas E&P,USA,3610000000.0,6.74,6.73,0.96,1.28,1.61,7.27,7.84,7.16,0.0227,0.1488,0.93,0.358,0.1112,0.0281,0.07,0.0409,-0.2543,1.3496,0.1643,0.0,0.8887,-0.0381,0.0891,0.2763,0.2004,1.51,1.39,0.27,0.27,0.4714,0.2005,-0.0222,-0.0031,0.0379,0.2903,1.48,0.0055,-0.1087,0.5312,-0.1087,3.7398,Feb 27/a,52.09
984,CRCT,RUT,Technology,Computer Hardware,USA,1060000000.0,20.07,16.89,-999,1.39,2.0,4.33,4.02,1.13,-999,0.0,0.06,-0.0447,0.2656,-0.5625,-999,0.2614,-0.1764,0.0403,0.7977,-0.0793,0.1029,-0.0033,0.1311,0.0888,0.0986,3.16,1.91,0.02,0.03,0.4487,0.0701,0.0145,-0.0631,-0.295,-0.4089,0.12,-0.1051,-0.7033,0.1061,-0.8838,0.1061,Mar 05/a,4.9
985,CRD-A,RUT,Financial,Insurance Brokers,USA,401800000.0,13.22,6.68,1.32,0.31,2.83,6.75,4.06,1.21,0.0392,0.4213,0.14,-0.0386,0.3394,0.0583,0.1,0.0351,-0.0696,0.9426,0.6988,-0.0,0.2284,-999,0.0145,0.23,0.0739,-999,-999,1.92,2.2,0.2617,0.0234,-0.0912,-0.3592,-0.2613,0.1841,0.88,-0.3292,-0.4028,0.1732,-0.6155,3.2332,Mar 04/a,8.17
986,CRD-B,-999,Financial,Insurance Brokers,USA,390000000.0,12.83,6.48,1.28,0.3,2.75,6.55,3.94,1.21,0.0404,0.4213,0.14,-0.0386,0.3394,0.0583,0.1,0.0351,-0.0696,0.9426,0.8652,-0.0,0.1112,-0.0151,0.0015,0.23,0.0739,-999,-999,1.92,2.2,0.2617,0.0234,-0.1247,-0.3558,-0.2271,0.22,0.87,-0.3237,-0.413,0.22,-0.6496,3.5259,Mar 04/a,7.93
987,CRDF,-999,Healthcare,Biotechnology,USA,200170000.0,-999,-999,-999,408.5,2.87,2.68,-999,1.67,-999,-999,-0.25,-0.0478,-0.0826,0.3542,-999,0.0926,0.2187,-0.0734,0.0807,0.0084,0.1213,-0.1089,0.0281,-0.4707,-0.5824,7.41,7.41,0.02,0.03,0.1844,-84.9693,0.2274,1.4751,2.4462,1.5896,1.74,1.3253,0.0275,3.766,-0.9978,5.3909,Feb 29/a,4.48
988,CRDL,-999,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,95060000.0,-999,-999,-999,-999,3.67,3.17,-999,0.46,-999,-999,-0.09,0.1035,-0.0222,-0.4709,-999,-0.25,-999,0.2993,0.0464,0.0,0.1064,-999,0.0028,-0.6062,-0.8015,5.29,5.29,0.0,0.01,-999,-999,-0.1798,0.3774,0.5048,1.9124,1.15,0.1491,-0.3272,2.2444,-0.854,2.2444,Nov 15/b,1.46
989,CRDO,RUT,Technology,Communication Equipment,Cayman Islands,3370000000.0,-999,59.05,-999,20.52,6.31,8.24,8642.71,2.51,-999,-999,0.05,0.3984,4.0067,-999,0.2,0.5447,-0.0223,-0.8556,0.2331,-0.1289,0.6685,0.5435,0.0757,-0.0761,-0.062,12.72,11.94,0.02,0.03,0.5357,-0.2059,-0.0053,-0.0834,0.1351,1.2967,1.99,-0.0126,-0.1351,1.8728,-0.1351,1.8728,Feb 27/a,20.67
990,CRESY,-999,Industrials,Conglomerates,Argentina,482950000.0,-999,-999,-999,-999,0.77,1.75,-999,4.56,0.049,-999,-999,-999,-999,-0.0297,0.25,0.0458,0.0508,-2.5492,0.0006,0.0,0.1378,-0.0112,0.0074,-999,-999,1.18,0.89,1.14,1.71,-999,-999,0.0337,-0.0268,-0.1231,0.3896,1.16,-0.0758,-0.2048,0.6794,-0.5696,3.1771,-999,7.98
991,CRF,-999,Financial,Closed-End Fund - Equity,USA,813350000.0,5.85,-999,-999,68.34,1.09,-999,-999,-999,0.1873,-999,-999,-999,-999,-999,-999,-999,0.673,-999,-999,-999,0.134,-999,0.0561,-999,-999,-999,-999,-999,-999,-999,-999,0.0152,0.0152,-0.0014,-0.0041,1.14,0.0283,-0.139,0.2182,-0.9542,0.3573,-999,7.37
992,CRGX,-999,Healthcare,Biotechnology,USA,1120000000.0,-999,-999,-999,-999,-999,18.63,-999,1.56,-999,-999,-1.23,0.2872,0.1536,-999,-999,0.0,-999,-999,0.3309,0.2633,0.676,-999,0.0846,-999,-999,1.54,1.54,0.01,0.5,-999,-999,0.092,0.2897,0.8112,-999,-999,0.2601,-0.143,1.2123,-0.143,1.2123,Dec 13/a,29.07
993,CRGY,RUT,Energy,Oil & Gas E&P,USA,998550000.0,8.61,6.51,-999,0.42,0.59,309.15,2.82,0.04,0.055,0.5284,0.24,-0.424,0.3427,-999,-0.046,0.3753,-0.0395,2.3352,0.1141,-0.7623,0.6856,0.0664,0.1119,0.053,0.0198,0.82,0.82,1.0,1.0,0.2599,0.0284,-0.0863,0.013,-0.053,-0.0277,1.08,-0.0374,-0.2335,0.1887,-0.4453,0.1887,Mar 04/a,10.9
994,CRH,-999,Basic Materials,Building Materials,Ireland,57980000000.0,21.58,14.86,1.58,1.66,2.7,9.14,20.71,9.17,0.017,0.3884,1.8,0.1084,0.0949,0.2626,0.1363,0.0508,0.0614,-999,0.0082,0.0,0.6989,-999,0.0257,0.1449,0.0963,1.7,1.26,0.51,0.61,0.3422,0.0896,0.0277,0.1367,0.2915,0.6719,1.3,0.1364,-0.0091,0.7946,-0.0091,31.9704,Feb 29/b,83.88
995,CRI,-999,Consumer Cyclical,Apparel Retail,USA,3120000000.0,13.63,12.83,-999,1.06,3.7,8.88,6.65,9.63,0.0369,0.481,0.75,0.0264,0.0491,0.0077,-0.012,-0.0266,-0.0595,0.3771,0.0294,-0.0992,1.1318,-0.0317,0.0796,0.278,0.1274,2.15,1.1,1.12,1.28,0.4739,0.0775,0.0489,0.0531,0.1768,0.2214,1.29,0.0983,-0.0276,0.4099,-0.3371,6.3094,Feb 27/b,85.52
996,CRIS,-999,Healthcare,Biotechnology,USA,59020000.0,-999,-999,-999,5.89,3.0,1.05,-999,9.56,-999,-999,-2.04,0.3082,0.2009,0.1456,-999,-0.0068,-0.0662,0.1365,0.0025,0.0,0.3481,-0.7354,0.0095,-1.4319,-0.7436,4.51,4.51,2.24,2.31,0.8874,-4.7304,-0.0272,-0.0375,-0.1313,-0.2029,3.73,-0.0836,-0.499,1.6368,-0.9963,1.6368,Feb 08/b,10.02
997,CRK,RUT,Energy,Oil & Gas E&P,USA,2330000000.0,10.98,4.64,0.55,1.49,0.99,139.97,-999,0.06,0.0199,0.6542,0.05,-0.1239,3.3847,-999,0.2,0.5269,-0.5593,-0.7921,0.6766,0.0,0.3662,0.0343,0.2824,0.0911,0.0419,0.68,0.68,1.14,1.15,0.1668,0.1353,-0.039,0.1386,-0.0574,-0.2241,0.7,0.0231,-0.3742,0.1853,-0.9815,2.1742,Feb 13/a,8.38
998,CRL,S&P 500,Healthcare,Diagnostics & Research,USA,13560000000.0,28.68,21.27,3.12,3.28,3.77,48.0,37.12,5.5,-999,0.0,2.1,0.0307,0.1288,0.1484,0.0919,0.1289,-0.0785,-0.0065,0.0214,-0.0289,1.0129,0.0321,0.0348,0.1444,0.0712,1.52,1.16,0.85,0.87,0.3356,0.1149,0.0109,0.1886,0.2918,0.304,1.39,0.1401,-0.0396,0.6339,-0.4261,14.367,Feb 14/b,264.12
999,CRM,"DJIA, S&P 500",Technology,Software - Application,USA,297420000000.0,72.92,27.59,4.5,8.53,4.99,20.95,31.31,14.63,0.0007,0.0,2.37,0.1902,0.1357,0.2406,0.1622,0.2144,0.1077,15.7691,0.0313,-0.1002,0.8173,-0.0097,0.0098,0.0701,0.058,1.02,1.02,0.2,0.23,0.6742,0.1187,0.0263,0.0526,0.2225,0.7705,1.28,0.081,-0.0379,0.8036,-0.0379,135.2756,Feb 28/a,306.62
1000,CRMD,RUT,Healthcare,Biotechnology,USA,187450000.0,-999,-999,-999,-999,2.68,2.46,-999,1.39,-999,-999,-0.28,0.1855,0.8721,0.0958,-999,-0.4711,-1.0,-0.3111,0.0201,0.0064,0.3394,-0.0876,0.1437,-0.7402,-0.6558,6.97,6.78,0.01,0.01,-5.9638,-999,-0.0366,0.0755,-0.0393,-0.0856,1.84,0.0178,-0.4384,0.3307,-0.9342,3.56,Mar 12/b,3.42
1001,CRML,-999,Basic Materials,Other Industrial Metals & Mining,USA,73660000.0,-999,-999,-999,-999,3.63,-999,-999,0.0,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-4.931,0.0,-999,0.2969,-0.0049,0.0012,-0.0016,-0.0067,0.0,0.0,0.0,0.05,-999,-999,-0.2998,-0.291,-0.2813,-0.2185,0.07,-0.284,-0.6502,0.4782,-0.6502,0.4782,-999,7.87
1002,CRMT,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,403660000.0,-999,20.78,-999,0.28,0.86,4.27,-999,14.8,-999,0.0,0.32,-2.4936,1.6545,-0.0872,-999,0.1833,-0.0824,-6.8364,0.1024,0.1342,0.9467,0.0024,0.2255,-0.0616,-0.0234,7.65,7.03,1.71,1.72,0.442,-0.021,0.0099,-0.0403,0.0428,-0.2291,1.68,-0.0165,-0.5063,0.0965,-0.644,378.02,Mar 08/b,63.17
1003,CRNC,RUT,Technology,Software - Application,USA,635470000.0,-999,17.24,-999,1.82,0.86,5.86,347.25,2.6,-999,-999,-0.22,2.8093,-0.3549,-999,0.15,0.0202,0.6536,10.8148,0.1332,-0.0189,0.9227,-0.0416,0.1433,-0.0417,-0.0297,1.86,1.86,0.39,0.4,0.7154,-0.0866,0.0893,-0.0852,-0.1108,-0.405,2.45,-0.1315,-0.5855,0.1027,-0.8903,0.3389,Feb 06/b,15.25
1004,CRNT,-999,Technology,Communication Equipment,Israel,259080000.0,42.11,7.49,2.81,0.75,1.98,9.17,12.83,0.33,-999,0.0,0.04,0.55,0.3226,-0.2418,0.15,0.0097,0.1963,0.5635,0.2198,0.0,0.1335,0.5189,0.0063,0.049,0.0421,1.64,1.12,0.1,0.37,0.3453,0.0179,0.0442,0.183,0.6243,0.7953,1.49,0.173,-0.0238,0.9806,-0.9068,2.4886,Feb 20/b,3.07
1005,CRNX,RUT,Healthcare,Biotechnology,USA,3180000000.0,-999,-999,-999,-999,5.15,5.69,-999,7.17,-999,-999,-0.8,0.142,-0.1056,-0.1059,-999,0.6483,-1.0,-0.071,0.0872,-0.0377,0.8955,0.013,0.0667,-0.5016,-0.3657,13.07,13.07,0.09,0.1,-1.055,-999,-0.0508,0.0327,0.2248,1.3582,0.62,0.07,-0.1435,1.6756,-0.1435,2.8335,Feb 28/a,40.75
1006,CRON,-999,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,751160000.0,-999,197.0,-999,8.55,0.68,0.87,-999,2.26,-999,-999,-0.01,0.5972,1.1379,-0.0906,0.458,0.5382,0.0449,0.4359,0.4771,0.0,0.124,0.0613,0.0335,-0.0634,-0.0671,22.54,21.81,0.0,0.0,0.0718,-0.8402,0.0,-0.1086,-0.0619,0.0207,1.14,-0.0585,-0.2538,0.2012,-0.9215,10.9394,Feb 29/b,1.97
1007,CROX,-999,Consumer Cyclical,Footwear & Accessories,USA,7600000000.0,9.8,9.24,1.53,1.92,5.23,50.9,9.32,2.47,-999,0.0,2.23,0.035,0.0914,-999,0.064,0.3155,0.0158,0.8871,0.0342,-0.0295,0.949,0.0654,0.0775,0.6977,0.2356,1.3,0.75,1.31,1.37,0.5578,0.2,0.0293,0.1678,0.2106,0.0891,2.0,0.1677,-0.17,0.6972,-0.317,157.9747,Feb 15/b,125.59
1008,CRS,RUT,Industrials,Metal Fabrication,USA,3190000000.0,22.41,13.48,0.98,1.17,2.16,202.99,31.09,0.32,0.0124,0.7029,0.94,2.4627,0.2122,-0.2193,0.2287,0.0657,0.0779,5.8161,0.0303,-0.0043,0.9202,-0.0342,0.0242,0.1025,0.0661,2.9,1.26,0.47,0.49,0.1627,0.0526,0.0134,0.018,-0.0227,0.4298,1.55,-0.0099,-0.1291,0.6867,-0.1903,12.6797,Jan 25/b,64.5
1009,CRSP,-999,Healthcare,Biotechnology,Switzerland,6340000000.0,-999,-999,-999,17.08,3.2,3.74,-999,20.12,-999,-999,-1.47,-2.0269,0.3062,0.1083,-999,334.0213,33533.3333,1.7783,0.0499,-0.027,0.6445,-0.0005,0.1883,-0.0817,-0.0729,17.54,17.54,0.12,0.13,0.6588,-0.4138,-0.0703,0.0756,0.1667,0.6445,1.78,0.0588,-0.1734,1.0053,-0.658,5.4746,Feb 21/b,75.3
1010,CRSR,RUT,Technology,Computer Hardware,USA,1320000000.0,445.1,13.66,-999,0.9,1.97,7.38,17.22,1.73,-999,0.0,0.14,0.3045,0.2993,-999,-999,0.1248,0.0465,-0.5205,0.5809,-0.0002,0.2584,0.0043,0.0338,0.0049,0.0036,1.7,1.13,0.34,0.37,0.2468,0.0022,0.0283,-0.0385,-0.0728,-0.22,1.62,-0.0383,-0.3856,0.1117,-0.7522,0.1615,Feb 13/a,12.73
1011,CRTO,-999,Communication Services,Advertising Agencies,France,1930000000.0,39.25,9.87,-999,0.99,1.79,4.63,17.56,7.48,-999,0.0,0.53,0.06,0.042,-0.0779,-0.0487,-0.0301,0.0033,3.1096,0.0466,-0.04,0.8537,-0.0072,0.0143,0.0505,0.0462,1.15,1.15,0.08,0.11,0.4428,0.0275,0.0557,0.0798,0.377,0.1294,0.94,0.2196,-0.0177,0.5683,-0.4313,4.8846,Feb 07/b,34.66
1012,CRUS,-999,Technology,Semiconductors,USA,5040000000.0,29.78,15.03,24.82,2.82,2.8,9.76,19.58,9.58,-999,0.0,0.64,-0.0649,0.0361,0.0465,0.012,0.0579,0.0481,0.3645,0.0055,-0.0529,0.8996,0.0284,0.0136,0.1001,0.0908,6.64,5.2,0.08,0.09,0.5083,0.0984,0.0462,0.0044,0.1902,-0.0726,1.0,0.0972,-0.1591,0.4376,-0.1591,62.585,Feb 07/b,93.47
1013,CRVL,RUT,Financial,Insurance Brokers,USA,4000000000.0,54.28,-999,-999,5.18,17.15,37.42,56.84,6.26,-999,0.0,-999,-999,-999,0.1507,-999,0.0551,0.1278,0.0241,0.4692,-0.0046,0.5359,-0.0059,0.0388,0.35,0.2921,1.56,1.56,0.1,0.14,0.1867,0.0969,0.0047,-0.0449,0.0438,0.3331,1.07,-0.0198,-0.1165,0.358,-0.1165,239.9429,-999,234.25
1014,CRVS,-999,Healthcare,Biotechnology,USA,99060000.0,-999,-999,-999,-999,2.24,3.08,-999,0.66,-999,-999,-0.13,0.382,0.1212,0.2007,-999,0.0,-999,0.6155,0.2475,0.0,0.1832,-0.1331,0.0345,-0.5541,-0.6763,4.53,4.53,0.01,0.04,-999,-999,-0.0427,-0.088,0.0521,2.1077,1.04,-0.053,-0.5179,2.3278,-0.9087,2.3278,Nov 07/a,2.02
1015,CRWD,NDX,Technology,Software - Infrastructure,USA,79640000000.0,907.08,67.58,28.54,26.06,34.57,22.92,84.7,14.37,-999,0.0,0.89,0.2714,0.2401,-999,0.3179,0.6622,0.3263,2.0723,0.074,-0.0346,0.6851,0.005,0.0258,0.0474,0.029,1.67,1.67,0.34,0.34,0.7517,0.0292,0.1066,-0.0002,0.3575,1.7503,1.06,0.1006,-0.0979,1.8466,-0.0979,9.3058,Mar 05/a,329.27
1016,CRWS,-999,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,55300000.0,11.68,-999,2.34,0.64,1.08,81.32,8.65,0.07,0.0593,0.5732,-999,-999,-999,0.1323,0.05,0.0178,0.2524,0.2496,0.0906,0.0466,0.3658,0.0036,0.0017,0.0942,0.0635,4.13,1.74,0.45,0.52,0.253,0.0544,-0.0609,0.0247,0.063,-0.069,0.81,0.0261,-0.0952,0.3139,-0.6833,36.712,Feb 14/b,5.4
1017,CSBR,-999,Healthcare,Biotechnology,USA,77060000.0,-999,-999,-999,1.54,828.95,13.98,-999,0.41,-999,-999,0.01,-0.1036,0.3333,-0.2483,0.15,0.219,-0.1896,-126.8333,0.5509,0.0102,0.1894,-0.0066,0.0106,-2.0803,-1.4032,0.67,0.67,75.33,89.44,0.413,-0.1928,0.0035,-0.0613,0.1183,0.2462,0.4,-0.0488,-0.2254,0.4354,-0.8282,471.5,Mar 12/a,5.67
1018,CSCO,"DJIA, NDX, S&P 500",Technology,Communication Equipment,USA,202740000000.0,15.24,13.18,3.77,3.54,4.38,7.73,14.95,6.48,0.0315,0.5012,0.86,-0.0434,0.0205,1.7371,0.0404,0.0306,-0.0589,-0.0401,0.0022,-0.0566,0.7556,-0.0008,0.0105,0.3065,0.2507,1.27,1.16,0.16,0.27,0.6443,0.2349,0.0229,-0.0012,0.0349,0.0311,0.85,0.0018,-0.1395,0.0991,-0.3894,729.0608,Feb 14/a,50.07
1019,CSGP,"NDX, S&P 500",Real Estate,Real Estate Services,USA,35580000000.0,94.64,67.68,4.73,14.49,4.85,6.82,102.64,12.77,-999,0.0,0.07,-0.5095,1.1512,0.0709,0.2,0.1558,0.1164,-0.2276,0.0124,-0.0009,0.9769,0.042,0.0141,0.0527,0.0446,12.01,12.01,0.14,0.15,0.7826,0.1526,-0.0025,0.0481,0.0575,0.2989,0.83,0.0361,-0.0566,0.338,-0.1378,157.4182,Feb 20/a,87.13
1020,CSGS,RUT,Technology,Software - Infrastructure,USA,1570000000.0,24.27,12.17,2.43,1.34,5.76,8.42,15.09,6.33,0.0225,0.5091,0.95,0.0847,0.0932,0.0179,0.1,0.0607,0.0257,-0.3299,0.0323,0.0,1.0507,-0.013,0.1269,0.2108,0.0786,1.54,1.54,2.08,2.17,0.4542,0.0567,-0.0015,-0.0084,0.0197,0.0156,0.83,0.0198,-0.2322,0.1763,-0.2852,6.4087,Feb 07/a,53.25
1021,CSIQ,-999,Technology,Solar,Canada,1310000000.0,4.07,6.37,0.16,0.17,0.53,0.44,-999,46.19,-999,0.0,-0.0,0.1287,-0.1827,0.1688,0.25,0.2185,-0.0446,-0.7088,0.2128,0.0,0.5573,0.0051,0.1346,0.1652,0.0875,1.1,0.8,0.62,1.82,0.2038,0.0448,0.0285,-0.1174,-0.0847,-0.4848,1.26,-0.0964,-0.5535,0.1347,-0.7,9.3692,Mar 14/b,20.22
1022,CSL,-999,Industrials,Building Products & Equipment,USA,17260000000.0,26.69,17.41,1.78,3.39,6.1,29.94,14.11,12.08,0.0083,0.2361,2.76,0.1885,0.126,0.214,0.15,0.0171,-0.2254,-0.2484,0.0092,-0.1905,0.905,-0.0078,0.0139,0.2555,0.1438,2.87,2.57,0.68,0.83,0.3254,0.1341,0.0171,0.0446,0.2252,0.4873,0.92,0.1013,-0.0156,0.7754,-0.0156,155.3503,Feb 06/a,361.56
1023,CSLM,-999,Financial,Shell Companies,USA,104620000.0,38.6,-999,-999,-999,2.41,2.05,44.71,5.37,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,0.8377,0.0263,0.0,0.4414,0.0981,0.0002,0.0531,0.1409,6.44,6.44,0.0,0.02,-999,-999,-0.0019,0.0018,0.0319,0.1169,0.03,0.0092,-0.0655,0.066,-0.0655,0.1342,-999,10.99
1024,CSPI,-999,Technology,Information Technology Services,USA,195810000.0,46.4,-999,-999,3.17,4.1,7.65,20.59,5.27,0.0042,0.1282,-999,-999,-999,-999,-999,-0.0088,-0.1619,-1.0788,0.304,0.0176,0.2782,0.0205,0.0405,0.0896,0.0834,3.15,2.74,0.01,0.02,0.3275,0.0633,-0.1413,0.6492,0.7907,2.5034,1.28,0.3773,-0.3268,3.1029,-0.3268,27.3831,Feb 14/b,40.29
1025,CSQ,-999,Financial,Closed-End Fund - Debt,USA,2590000000.0,15.13,-999,-999,33.24,1.21,-999,-999,-999,0.0695,-999,-999,-999,-999,-999,-999,-999,0.074,-999,0.0015,-0.0539,0.4373,-999,0.0004,-999,-999,-999,-999,-999,-999,-999,-999,0.0182,0.0286,0.1282,0.2102,1.34,0.0465,-0.0043,0.2952,-0.1804,3.0755,-999,16.19
