No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
1,A,S&P 500,Healthcare,Diagnostics & Research,USA,40150000000.0,32.67,22.46,3.44,5.96,6.49,22.97,24.35,5.97,0.0069,0.2148,1.19,0.0111,0.1093,0.3393,0.095,0.07,-0.0558,-0.0044,0.0038,-0.0793,0.9099,-0.0329,0.011,0.2095,0.1414,2.68,2.04,0.41,0.41,0.5446,0.1835,0.0124,0.0315,0.096,-0.0364,1.11,0.0252,-0.0579,0.4154,-0.237,18.3665,Feb 27/a,137.01
2,AA,-,Basic Materials,Aluminum,USA,4730000000.0,-,12.35,-,0.44,1.11,4.39,-,5.99,0.013,-,0.4,1.0654,13.3497,-,0.123,-0.0277,-0.0385,0.6023,0.0121,0.0,0.8441,-0.0563,0.0633,-0.1396,-0.1069,1.45,0.74,0.43,0.46,0.0225,-0.0608,-0.0587,-0.1485,0.0008,-0.4521,2.45,-0.1097,-0.5278,0.1409,-0.7317,4.1008,Jan 17/a,26.32
3,AACI,-,Financial,Shell Companies,USA,89170000.0,-,-,-,-,5.36,1783.39,-,0.01,-,-,-,-,-,-,-,0.0,-,-2.5222,0.6871,0.0,0.2858,0.2029,0.0002,-0.0156,-0.0774,0.01,0.01,0.0,0.17,-,-,0.0063,0.0156,0.0327,0.1229,0.01,0.0188,-0.0,0.1016,-0.0943,0.2908,-,11.05
4,AACT,-,Financial,Shell Companies,USA,655000000.0,-,-,-,-,1.32,291.11,-,0.04,-,-,-,-,-,-,-,0.0,-,-,0.212,0.0,0.6894,-,0.0001,-,-,8.96,8.96,0.01,0.01,-,-,-0.0057,-0.001,0.0126,-,-,0.0005,-0.0256,0.0381,-0.0256,0.0381,-,10.48
5,AADI,RUT,Healthcare,Biotechnology,USA,50780000.0,-,-,-,2.18,0.43,0.43,-,4.86,-,-,-0.65,0.0736,-0.0724,0.2951,-,2.6656,0.4038,0.1109,0.2936,-0.0338,0.4167,0.1363,0.0571,-0.4414,-0.5322,6.48,6.3,0.01,0.06,0.915,-2.7266,0.107,0.1965,-0.5642,-0.8099,0.58,0.1093,-0.8118,0.3355,-0.9796,0.3355,Nov 08/b,2.07
6,AAL,S&P 500,Industrials,Airlines,USA,10120000000.0,14.21,4.75,0.29,0.19,-,1.19,8.39,12.96,-,0.0,-0.23,-0.0463,0.2874,-0.1773,0.487,0.1693,-0.0096,-0.9742,0.0189,-0.0014,0.5237,0.0146,0.0645,-,0.0269,0.62,0.51,-,-,0.2237,0.0156,0.0453,0.0348,0.2693,-0.0109,1.57,0.0768,-0.1897,0.4236,-0.7383,0.8739,Jan 25/b,15.46
7,AAN,RUT,Industrials,Rental & Leasing Services,USA,244760000.0,109.2,12.89,-,0.11,0.36,4.15,2.85,1.95,0.062,5.5556,-0.07,-0.884,5.6596,-0.4289,-,0.0401,-0.1019,-1.1545,0.0412,0.0851,0.9259,-0.0744,0.0238,0.0041,0.002,-,-,1.02,1.02,0.5194,0.0013,-0.2218,-0.2521,-0.1073,-0.4349,1.36,-0.2388,-0.5006,0.2009,-0.7847,0.2009,Feb 26/a,8.07
8,AAOI,-,Technology,Communication Equipment,USA,540670000.0,-,16.17,-,2.48,2.5,9.81,-,1.43,-,-,-0.29,0.7788,10.3746,-0.7426,0.13,-0.0251,-0.0184,0.4671,0.0766,-0.0107,0.6367,-0.0268,0.2278,-0.2806,-0.1895,1.85,1.16,0.38,0.56,0.2672,-0.2575,-0.2663,-0.1181,-0.0222,4.4363,2.04,-0.2534,-0.4311,7.8,-0.8638,8.5135,Feb 22/a,14.08
9,AAON,RUT,Industrials,Building Products & Equipment,USA,7060000000.0,42.57,30.93,3.55,6.32,10.34,313.21,240.87,0.28,0.0046,0.2317,0.45,0.0409,0.2271,0.1249,0.12,0.2199,0.2859,0.6986,0.178,-0.0212,0.7146,-0.002,0.0384,0.281,0.2162,3.03,1.5,0.15,0.15,0.3168,0.1518,0.0609,0.2238,0.3659,0.5996,0.92,0.1568,-0.0074,0.6635,-0.0074,3265.4862,Feb 28/a,86.9
10,AAP,-,Consumer Cyclical,Specialty Retail,USA,3950000000.0,89.71,15.24,-,0.35,1.49,7.85,90.54,8.46,0.0151,4.5,0.78,6.5191,0.159,-0.386,-,0.0392,-0.0036,-1.3299,0.0106,0.0164,1.016,-0.0336,0.0823,0.017,0.0068,1.2,0.29,1.59,1.59,0.4245,0.0039,0.0858,-0.0081,0.3021,-0.5277,1.16,0.0494,-0.5386,0.3916,-0.7284,4.3869,Feb 28/b,66.42
11,AAPL,"DJIA, NDX, S&P 500",Technology,Consumer Electronics,USA,2801470000000.0,28.23,25.38,2.57,7.26,37.85,38.32,26.21,4.73,0.0056,0.1532,1.52,0.0714,0.0886,0.1555,0.11,0.0834,0.0207,0.1581,0.0009,-0.044,0.6175,-0.0048,0.0063,1.5427,0.5965,1.07,1.02,1.28,1.46,0.4503,0.2616,-0.0049,-0.0538,-0.0441,0.2265,1.29,-0.0353,-0.0912,0.2607,-0.0912,3693.3746,Feb 01/a,181.42
12,AAT,RUT,Real Estate,REIT - Diversified,USA,1290000000.0,25.38,25.91,-,2.93,1.08,15.61,12.24,1.36,0.0689,1.5763,0.14,-0.131,0.1233,0.1484,-,0.0614,0.0612,0.3785,0.2217,0.0,0.7681,-0.018,0.027,0.0423,0.0178,-,-,1.36,1.44,0.3575,0.1142,-0.0279,-0.1071,0.1178,-0.165,1.28,-0.0568,-0.1541,0.3247,-0.5686,0.3247,Feb 06/a,21.25
13,AB,-,Financial,Asset Management,USA,3710000000.0,14.17,9.64,-,-,1.83,-,12.62,0.0,0.0916,1.1201,0.72,0.11,0.1527,-0.0129,-0.0388,0.0,-,0.2073,0.0326,0.0,0.1798,0.0264,0.01,0.1274,0.1273,-,-,0.0,0.0,-,-,0.0194,-0.0042,0.191,-0.142,1.28,0.0144,-0.1546,0.2846,-0.6505,12.7891,Feb 06/a,33.18
14,ABBV,S&P 500,Healthcare,Drug Manufacturers - General,USA,314430000000.0,65.43,14.61,19.97,5.79,30.34,24.53,14.28,7.26,0.035,2.2033,2.37,0.0057,0.0907,-0.0577,0.0328,0.1176,-0.0542,-0.6709,0.0015,-0.0256,0.7198,0.001,0.0084,0.349,0.0761,0.87,0.76,5.11,5.8,0.704,0.0887,0.0163,0.086,0.2797,0.1537,0.56,0.0735,-0.0105,0.3592,-0.0105,4.4752,Feb 02/b,178.0
15,ABCB,RUT,Financial,Banks - Regional,USA,3120000000.0,11.6,9.38,1.45,2.14,0.91,-,5.89,-,0.0135,0.1542,1.04,0.1104,0.0849,0.0681,0.08,0.2693,0.2005,-0.1936,0.0542,0.0,0.926,0.0045,0.02,0.0812,0.0662,0.18,-,0.19,0.19,-,0.1844,-0.0261,-0.1412,0.0661,-0.0605,1.05,-0.0954,-0.163,0.5951,-0.2449,12.467,Jan 25/a,45.19
16,ABCL,-,Healthcare,Biotechnology,Canada,1490000000.0,-,-,-,39.11,1.28,1.89,-,2.69,-,0.0,-0.13,-0.0205,-0.0087,-,0.1,4.7763,-0.574,-0.5605,0.3161,0.0,0.3838,0.1115,0.1139,-0.1227,-0.1197,7.33,7.32,0.06,0.07,-,-3.8499,0.0561,-0.0912,0.1214,-0.3974,0.38,-0.0522,-0.4013,0.3127,-0.9294,0.3127,Feb 20/a,5.08
17,ABEO,-,Healthcare,Biotechnology,USA,170910000.0,-,-,-,47.87,7.74,3.16,-,2.18,-,-,-0.47,0.5967,0.2108,0.1964,-,-0.5572,-,0.6768,0.0585,0.0034,0.6672,0.2573,0.067,-2.0679,-1.4847,6.81,6.81,0.18,0.26,0.023,-10.8529,0.0222,0.4227,0.4345,2.0131,1.46,0.2672,-0.1231,2.1222,-1.0,2.1507,Nov 13/b,6.9
18,ABG,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,4290000000.0,7.29,6.47,-,0.29,1.32,93.8,34.91,2.22,-,0.0,7.81,-0.0353,0.0244,0.2827,-0.027,0.1891,0.0284,-0.8311,0.0071,-0.0453,1.0955,0.014,0.0991,0.196,0.0934,1.06,0.42,0.99,1.54,0.1817,0.0407,-0.0024,-0.0518,0.0037,-0.0824,1.17,-0.0267,-0.1876,0.1676,-0.1876,129.1812,Feb 08/b,208.29
19,ABM,RUT,Industrials,Specialty Business Services,USA,2610000000.0,10.98,11.47,3.01,0.32,1.45,37.63,13.71,1.11,0.0222,0.2322,0.71,-0.0558,0.0972,0.2081,0.0365,0.0522,0.0407,0.3158,0.017,-0.0425,0.9333,-0.0326,0.0322,0.1429,0.0788,1.4,1.4,0.77,0.81,0.1213,0.031,0.0403,-0.006,0.0211,-0.1517,1.15,-0.0173,-0.2158,0.1061,-0.2502,24.6,Mar 07/b,41.6
20,ABNB,"NDX, S&P 500",Consumer Cyclical,Travel Services,USA,97900000000.0,21.21,31.15,0.89,9.87,11.99,9.7,25.21,15.82,-,0.0,0.24,-0.4027,0.1391,-,0.239,0.275,0.1661,-2.1523,0.3491,-0.0188,0.507,-0.0117,0.0461,0.6983,0.4604,1.66,1.66,0.27,0.28,0.7087,0.4832,0.0281,0.0048,0.1894,0.242,1.24,0.0642,-0.0306,0.4817,-0.3024,0.8732,Feb 13/a,153.43
21,ABOS,-,Healthcare,Biotechnology,USA,241480000.0,-,-,-,-,0.86,1.12,-,3.72,-,-,-0.17,0.1049,-0.4681,-,0.097,-0.3846,-,0.0964,0.2835,-0.0021,0.5773,0.0436,0.0164,-0.2044,-0.1739,35.85,35.85,0.0,0.0,-,-,0.2448,0.2193,0.7821,-0.2042,0.06,0.1919,-0.6313,1.3037,-0.8454,1.3037,Nov 13/b,4.17
22,ABR,RUT,Real Estate,REIT - Mortgage,USA,2480000000.0,7.5,7.12,0.94,1.53,1.0,1.61,9.87,8.15,0.1321,0.9574,0.43,-0.2517,0.0972,0.0318,0.08,0.268,0.0465,-0.0278,0.0906,0.0015,0.5931,0.0003,0.4047,0.1227,0.0243,-,-,3.36,3.87,0.9903,0.2041,0.0061,-0.0765,0.0939,-0.0195,1.97,-0.0648,-0.214,0.4271,-0.5631,25.8786,Feb 16/b,13.16
23,ABSI,-,Healthcare,Biotechnology,USA,435890000.0,-,-,-,62.81,2.22,3.37,-,1.39,-,-,-0.23,0.0348,0.3387,-,0.233,0.5075,-0.6859,0.2029,0.2694,0.0,0.3636,0.0387,0.1382,-0.4352,-0.5117,4.82,4.82,0.06,0.09,-1.0327,-15.3513,-0.0458,0.1784,2.3741,1.1713,2.29,0.153,-0.1426,3.221,-0.8513,3.221,Nov 14/a,4.69
24,ABT,S&P 500,Healthcare,Medical Devices,USA,208310000000.0,36.76,23.33,4.71,5.19,5.39,28.62,41.18,4.19,0.0176,0.6381,0.96,0.0404,0.1139,0.1965,0.078,0.061,0.0149,0.5485,0.0072,-0.0095,0.7711,0.0027,0.0083,0.1515,0.1073,1.64,1.16,0.38,0.41,0.4997,0.1422,0.0185,0.0582,0.1688,0.2033,0.75,0.0641,-0.0008,0.3387,-0.1581,157.427,Jan 24/b,120.05
25,ABUS,RUT,Healthcare,Biotechnology,USA,482950000.0,-,-,-,21.72,4.05,3.6,-,0.8,-,-,-0.12,0.0522,0.0367,0.2166,-,0.8254,-0.2174,-0.0318,0.2534,-0.0008,0.4692,0.0489,0.0295,-0.5699,-0.5853,6.34,6.34,0.08,0.08,0.9392,-3.3932,0.0,0.1339,0.5652,0.0868,2.05,0.1418,-0.0843,0.7041,-0.9085,2.5062,Feb 29/b,2.88
26,ABVX,-,Healthcare,Biotechnology,France,869770000.0,-,-,-,-,153.56,30.24,-,0.46,-,-,-,0.3822,-0.1959,-0.2075,-,0.0,-,0.3103,0.0469,0.0,0.3086,-,0.0022,-2.2293,-2.3638,1.72,1.28,0.44,0.57,-,-,0.1392,0.043,0.3872,-,-,0.1604,-0.0877,0.7298,-0.0877,0.7298,Sep 21/a,13.83
27,ACA,RUT,Industrials,Engineering & Construction,USA,3970000000.0,25.13,20.83,6.13,1.72,1.7,37.87,69.03,2.16,0.0024,0.0614,0.55,0.0285,0.1812,0.1604,0.041,0.0972,0.1637,-0.8258,0.0163,0.0,0.9134,-0.0105,0.0115,0.0702,0.0542,2.12,1.18,0.25,0.26,0.1923,0.0687,0.0052,0.0174,0.1065,0.3093,0.65,0.0138,-0.0823,0.4736,-0.0823,2.8924,Feb 22/a,81.74
28,ACAB,-,Financial,Shell Companies,USA,115850000.0,75.86,-,-,-,5.38,121.95,-,0.09,-,0.0,-,-,-,-,-,0.0,-,-1.2356,0.7133,0.0,0.2009,0.1331,0.0001,0.027,0.1992,0.19,0.19,0.0,0.0,-,-,0.0019,-0.0066,0.0067,0.0654,-0.01,-0.0076,-0.0743,0.0817,-0.0711,0.0817,-,10.59
29,ACAC,-,Financial,Shell Companies,USA,60320000.0,86.23,-,-,-,1.92,1206.43,-,0.01,-,0.0,-,-,-,-,-,-,-,2.7313,0.4675,0.0,0.7008,-,0.0004,0.0163,0.0306,0.04,0.04,0.0,0.04,-,-,0.0018,0.0109,0.0192,-,0.04,0.0105,-0.0296,0.1285,-0.0296,0.1285,-,11.15
30,ACAD,RUT,Healthcare,Biotechnology,USA,3900000000.0,-,16.42,-,5.37,10.75,8.88,-,2.67,-,-,0.05,2.8232,1.1437,0.2803,-,0.3536,0.6927,2.0675,0.0076,-0.0718,0.9747,0.0092,0.0578,-0.1473,-0.1278,2.42,2.28,0.11,0.11,0.9481,-0.0844,-0.0452,-0.1378,0.0735,0.224,0.41,-0.1421,-0.3014,0.3408,-0.5956,35.5308,Feb 27/a,23.75
31,ACAH,-,Financial,Shell Companies,Ireland,127070000.0,39.29,-,-,-,8.32,85.28,-,0.12,-,0.0,-,-,-,-,-,0.0,-,-0.7345,0.6802,0.0,0.2655,-0.0721,0.0002,0.0648,0.7153,0.16,0.16,0.0,0.0,-,-,-0.016,-0.0038,-0.0483,0.0642,0.01,-0.0115,-0.1022,0.0408,-0.1022,0.0874,-,10.45
32,ACB,-,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,50810000.0,0.36,-,-,0.25,0.39,0.32,-,10.09,-,-,-0.13,0.7533,0.7886,-,-,0.6452,0.041,0.7429,0.0029,0.0,0.26,-,0.2307,0.786,0.682,3.79,2.45,0.15,0.2,0.026,1.5092,-0.05,-0.2099,-0.3072,-0.6155,2.33,-0.2319,-0.7191,0.0353,-0.9979,278.3724,Feb 08/b,3.23
33,ACCD,RUT,Healthcare,Health Information Services,USA,812030000.0,-,-,-,2.09,1.86,3.53,-,2.97,-,-,-,-,-,-0.3843,-0.009,0.3817,0.0926,0.5059,0.1092,-0.0166,0.7717,0.0152,0.0379,-0.2666,-0.1833,2.31,2.31,0.54,0.56,0.3334,-0.3159,-0.0878,-0.1773,0.2646,-0.0541,2.1,-0.1348,-0.3831,0.6572,-0.8392,1.2755,Jan 08/a,10.49
34,ACCO,RUT,Industrials,Business Equipment & Supplies,USA,525910000.0,-,4.4,-,0.29,0.67,7.92,4.58,0.7,0.0542,-,0.01,-0.0092,0.1667,-,0.1,-0.004,-0.0216,-4.1684,0.0394,0.0,0.8498,-0.0474,0.0228,-0.0273,-0.0125,1.58,0.97,1.22,1.29,0.3012,-0.0119,-0.1398,-0.105,0.0492,-0.0229,1.64,-0.0941,-0.1631,0.2899,-0.8062,7.5231,Feb 22/a,5.54
35,ACDC,RUT,Energy,Oil & Gas Equipment & Services,USA,1300000000.0,8.74,7.81,-,0.44,1.04,50.29,4.07,0.16,-,0.0,0.04,-0.8852,3.4074,-,-0.122,1.1048,-0.1759,-1.6578,0.8855,0.0088,0.1068,0.0178,0.2829,0.1611,0.0116,0.96,0.58,0.77,0.88,0.2254,0.0092,0.106,0.0544,-0.0097,-0.5793,0.7,0.0614,-0.6263,0.2601,-0.6985,0.2601,Mar 13/b,8.14
36,ACEL,RUT,Consumer Cyclical,Gambling,USA,894640000.0,21.42,12.17,-,0.78,4.53,3.88,18.98,2.72,-,0.0,0.19,-0.1486,0.066,-,-0.042,0.4179,0.0769,-0.5159,0.3289,-0.0237,0.5012,-0.028,0.0401,0.2266,0.0626,3.07,2.99,2.46,2.61,0.2503,0.0374,0.0243,-0.0057,0.0333,0.1555,1.39,0.0325,-0.1245,0.2742,-0.3018,1.0211,Feb 28/a,10.55
37,ACET,RUT,Healthcare,Biotechnology,USA,191180000.0,-,-,-,-,0.52,1.04,-,2.23,-,-,-0.7,-0.9464,0.2401,0.5081,0.291,4.5262,-,-1.1973,0.2055,0.589,0.3991,0.0837,0.0729,-0.5584,-0.6705,9.4,9.4,0.1,0.11,0.7996,-,-0.1338,-0.2233,0.9746,-0.7062,1.89,-0.0805,-0.7143,1.1182,-0.9842,1.1182,Nov 08/a,2.33
38,ACGL,S&P 500,Financial,Insurance - Diversified,Bermuda,33030000000.0,7.6,10.44,0.39,2.47,1.88,-,5.8,-,-,0.0,2.06,-0.0549,0.0594,0.464,0.197,0.205,0.2776,1.6356,0.03,-0.0358,0.8917,-0.0011,0.0094,0.2842,0.2073,0.54,-,0.16,0.16,-,0.3297,0.0421,0.1072,0.0147,0.2755,0.57,0.1017,-0.0261,0.4216,-0.0261,71.2292,Feb 14/a,88.28
39,ACHC,-,Healthcare,Medical Care Facilities,USA,7690000000.0,-,20.39,-,2.63,2.81,76.89,201.36,1.09,-,0.0,0.82,0.0513,0.1314,0.3475,0.111,0.02,0.1,-0.0531,0.0277,-0.0668,1.0118,-0.0801,0.0366,-0.0077,-0.0051,0.67,0.81,0.52,0.54,0.2331,-0.0074,-0.0038,-0.0177,0.1509,0.0365,1.33,0.0226,-0.0494,0.2548,-0.0715,14.3646,Feb 27/a,83.43
40,ACHL,-,Healthcare,Biotechnology,United Kingdom,64020000.0,-,-,-,-,0.42,0.46,-,3.44,-,-,0.22,0.4725,0.8333,-,0.052,0.0,-,-0.316,0.0435,0.0,0.457,0.0049,0.0009,-0.4234,-0.4826,8.55,8.55,0.02,0.05,-,-,0.2764,0.6525,0.88,0.4144,1.19,0.6283,-0.0063,1.121,-0.9171,1.121,Nov 13/a,1.57
41,ACHR,RUT,Industrials,Aerospace & Defense,USA,1420000000.0,-,-,-,-,3.7,3.03,-,1.56,-,-,-0.31,-0.0022,0.1679,-,-,0.0,-,0.5095,0.4055,0.1103,0.3732,-0.0458,0.2138,-0.9639,-1.1751,4.07,4.07,0.04,0.05,-,-,-0.0653,-0.087,-0.204,0.6797,2.46,-0.1273,-0.3698,1.6667,-0.7462,1.9136,Feb 26/a,4.72
42,ACHV,-,Healthcare,Biotechnology,Canada,94420000.0,-,-,-,-,23.38,4.74,-,0.94,-,-,-0.31,0.6096,0.1942,0.6098,0.15,0.0,-,0.7506,0.1734,0.0,0.2175,0.0236,0.0381,-13.9988,-1.7562,5.36,5.36,4.01,4.03,-,-,0.115,-0.122,-0.2162,-0.0953,1.35,0.044,-0.567,0.4719,-1.0,1.23,Nov 09/a,4.46
43,ACI,-,Consumer Defensive,Grocery Stores,USA,11810000000.0,8.86,7.8,1.11,0.15,4.67,47.77,30.22,0.43,0.0234,0.2118,-,-,-,0.8796,0.08,0.0539,0.0222,2.0696,0.4253,0.0,0.4537,0.0327,0.0373,0.8108,0.0848,0.85,0.19,5.27,5.83,0.2571,0.017,-0.0348,-0.0553,-0.0465,0.0128,0.5,-0.0676,-0.1415,0.0711,-0.2814,1.1147,Jan 09/b,20.5
44,ACIC,RUT,Financial,Insurance - Property & Casualty,USA,612400000.0,-,11.16,-,1.72,5.02,-,-,-,-,-,0.21,1.1878,-0.3243,-,0.2,-0.0917,-0.5257,1.1455,0.5642,0.0004,0.2221,-0.1967,0.0555,-2.2838,-0.0211,8.27,-,1.24,1.24,-,-0.016,0.0512,0.2026,0.6647,6.9261,-0.18,0.2556,-0.0075,8.4257,-0.5093,46.7576,Feb 29/a,13.95
45,ACIU,-,Healthcare,Biotechnology,Switzerland,386110000.0,-,-,-,-,2.23,4.42,-,0.88,-,-,-0.11,0.1375,0.2785,-0.1366,-,3.0671,-1.0,-0.2099,0.4241,0.0,0.3073,0.0099,0.0117,-0.4493,-0.5327,7.36,7.36,0.01,0.02,-,-71573.1953,0.1707,0.2162,0.3077,0.7455,1.04,0.0263,-0.2393,1.1966,-0.8042,1.3274,Nov 03/b,3.91
46,ACIW,RUT,Technology,Software - Infrastructure,USA,3370000000.0,38.82,24.12,3.24,2.36,2.78,24.13,30.27,1.28,-,0.0,0.97,-0.2242,0.3347,0.9888,0.12,0.0928,0.184,0.7211,0.0129,-0.0363,1.0045,0.0079,0.0255,0.074,0.04,1.3,1.3,0.84,0.92,0.4109,0.0624,0.0218,-0.0118,0.1665,0.188,1.23,0.0232,-0.0284,0.5833,-0.2835,20.8099,Feb 29/b,30.97
47,ACLS,RUT,Technology,Semiconductor Equipment & Materials,USA,3610000000.0,14.91,13.09,0.75,3.2,4.18,7.14,26.52,15.51,-,0.0,1.24,-0.0825,0.2406,0.4064,0.2,0.2345,0.1663,0.258,0.0173,-0.025,0.9165,0.0197,0.0487,0.3215,0.2636,3.79,2.71,0.08,0.09,0.4345,0.2178,0.0128,-0.1763,-0.137,-0.1163,1.64,-0.1147,-0.4492,0.0517,-0.4492,161.8235,Feb 07/a,110.72
48,ACLX,RUT,Healthcare,Biotechnology,USA,3280000000.0,-,-,-,69.46,12.31,7.45,31.39,9.03,-,-,-0.58,-0.4586,0.045,-,-,0.0,-,0.6166,0.2924,-0.048,0.8112,0.1698,0.1033,-0.5156,-0.4048,2.84,2.84,0.2,0.41,0.9446,-2.7459,0.1226,0.0455,0.2652,1.3991,0.04,0.147,-0.0117,1.5578,-0.0117,10.1549,Feb 28/a,67.32
49,ACM,-,Industrials,Engineering & Construction,USA,12130000000.0,199.75,17.57,12.22,0.81,5.4,10.18,20.44,8.77,0.0039,1.8232,1.08,0.21,0.131,-0.1403,0.1635,-0.0532,0.153,0.1016,0.0046,-0.0975,0.8705,-0.0087,0.0094,0.0514,0.0127,1.05,1.05,1.17,1.28,0.0654,0.0042,0.0125,-0.0046,0.0067,0.0281,1.23,-0.0062,-0.0511,0.1991,-0.0511,5.1823,Feb 05/a,89.21
50,ACMR,RUT,Technology,Semiconductor Equipment & Materials,USA,1860000000.0,26.37,18.26,0.62,3.33,2.55,6.52,-,4.7,0.0046,0.0,0.23,-0.1911,0.2741,0.5682,0.4274,0.5131,0.5692,0.4278,0.2485,-0.0317,0.5464,-0.029,0.0792,0.1073,0.0937,2.35,1.26,0.08,0.13,0.5061,0.1387,0.6038,0.6328,0.7363,1.9247,1.39,0.5927,-0.0105,2.5063,-0.3644,18.4026,Feb 28/b,30.68
51,ACN,S&P 500,Technology,Information Technology Services,Ireland,237020000000.0,35.03,28.26,4.55,3.67,8.88,33.17,26.25,11.4,0.013,0.4159,2.68,0.0491,0.0925,0.1118,0.077,0.0959,0.0303,0.0064,0.0026,-0.0501,0.7832,0.0115,0.0116,0.2771,0.2375,1.33,1.33,0.09,0.12,0.3248,0.1065,0.0474,0.0125,0.1372,0.4198,1.2,0.0504,-0.006,0.557,-0.0943,32.454,Mar 21/b,378.03
52,ACNB,RUT,Financial,Banks - Regional,USA,302110000.0,9.56,10.09,-,2.62,1.09,-,7.39,-,0.0341,0.3073,0.8,-0.093,0.0461,0.0372,-,0.0774,-0.134,-0.5993,0.0449,0.0018,0.3248,-0.0423,0.0087,0.1213,0.0667,0.12,-,0.71,0.92,-,0.2753,-0.0215,-0.2239,-0.0846,-0.0556,0.6,-0.1506,-0.2688,0.3148,-0.2688,3.934,Jan 25/b,35.5
53,ACNT,-,Basic Materials,Steel,USA,103830000.0,-,11.78,-,0.37,1.08,142.24,4.75,0.07,-,0.0,-0.08,-2.0423,1.3919,0.6984,0.124,0.1176,-0.4398,-30.6862,0.1269,0.0,0.4943,-0.0461,0.0013,-0.1871,-0.2111,3.66,1.41,0.85,0.9,0.0396,-0.1341,0.025,-0.0191,0.2515,-0.0238,0.73,0.0567,-0.0575,0.4236,-0.784,6.0962,Nov 08/a,10.25
54,ACP,-,Financial,Closed-End Fund - Debt,USA,352260000.0,6.5,-,-,9.35,1.04,-,-,-,0.1775,-,-,-,-,-,-,-,0.417,-,-,-,0.2405,-,0.0042,-,-,-,-,-,-,-,-,-0.0044,-0.0146,0.1064,-0.1129,1.0,-0.0089,-0.1181,0.218,-0.6304,0.3025,-,6.76
55,ACR,-,Real Estate,REIT - Mortgage,USA,92470000.0,-,-,-,0.43,0.21,0.92,1.87,11.86,-,-,0.46,-0.0905,-,-,0.05,0.3434,0.3152,3.1032,0.1163,0.0369,0.306,-0.0473,0.0021,0.0301,-0.0031,-,-,3.5,4.07,0.9632,-0.0288,0.0479,0.104,0.4612,0.1493,1.96,0.1002,0.0,0.6511,-0.9517,2.8351,Feb 28/a,10.93
56,ACRE,RUT,Real Estate,REIT - Mortgage,USA,392370000.0,-,7.17,-,2.04,0.62,3.55,8.39,2.03,0.1553,2.4501,0.23,-0.2132,0.2051,-,0.0229,0.1359,-0.096,-14.7434,0.0618,-0.0073,0.4329,0.0101,0.0447,-0.0566,-0.0177,-,-,2.5,2.58,0.923,-0.2023,-0.1197,-0.3127,-0.2717,-0.357,1.45,-0.249,-0.3859,0.0084,-0.5974,1.6356,Feb 22/b,7.21
57,ACRS,RUT,Healthcare,Diagnostics & Research,USA,84300000.0,-,-,-,2.7,0.54,0.71,-,1.68,-,-,-0.28,0.2021,0.1386,0.2067,-,0.7429,1.2662,0.9493,0.0899,0.0005,0.8932,0.004,0.0905,-0.4988,-0.5521,4.16,4.16,0.02,0.02,0.708,-2.8315,-0.0083,-0.0246,0.368,-0.9018,0.23,0.0432,-0.908,1.0163,-0.9649,1.0163,Feb 27/b,1.19
58,ACRV,RUT,Healthcare,Biotechnology,USA,98790000.0,-,-,-,-,0.72,0.7,-,6.43,-,-,-0.73,0.6531,-0.1597,-,-,0.0,-,-0.4875,0.4584,0.0,0.5978,-,0.0311,-0.4656,-0.3531,15.54,15.54,0.03,0.03,-,-,0.1763,0.161,0.1702,-0.7647,1.53,0.0467,-0.807,0.4013,-0.8245,0.4013,Nov 09/b,4.47
59,ACT,RUT,Financial,Insurance - Specialty,USA,4370000000.0,6.65,7.11,-,3.79,0.98,-,7.28,-,0.0492,0.1509,0.95,-0.0861,0.0245,0.067,-0.015,0.0675,0.0699,0.1144,0.8145,-0.0048,0.1816,-0.0021,0.0314,0.1524,0.1238,1.39,-,0.16,0.16,-,0.5769,0.0163,-0.044,-0.0151,0.1552,0.55,-0.0243,-0.0719,0.347,-0.0719,0.6114,Feb 07/b,27.37
60,ACTG,RUT,Industrials,Business Equipment & Supplies,USA,396560000.0,-,14.18,-,8.64,0.67,0.96,-,4.16,-,-,0.07,0.9641,3.5455,-,0.2,0.5907,-0.3649,-2.4837,0.0211,0.0,0.8671,-0.0381,0.0066,-0.0711,-0.0758,22.6,22.03,0.0,0.01,0.1675,-0.816,-0.0124,-0.0411,0.0877,-0.0681,0.43,0.0003,-0.1472,0.1574,-0.916,3.1354,Nov 13/a,3.97
