No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
343,ATI,Industrials,Metal Fabrication,USA,5270000000.0,16.37,14.15,0.87,1.26,4.25,5.83,0.1174,0.0278,-0.0158,1.0548,-0.0091,4.0,0.3039,1.53,1.59,0.0881,-0.025,-0.1379,0.2114,-0.6549,18.6714,41.31
344,ATKR,Industrials,Electrical Equipment & Parts,USA,5410000000.0,8.82,8.19,-,1.55,3.61,10.36,0.4742,0.172,-0.0937,1.0879,0.011,10.4,0.4642,1.99,0.61,0.1851,-0.014,-0.1123,0.2665,-0.1123,12.5567,147.09
345,ATLC,Financial,Credit Services,USA,466880000.0,7.77,5.93,0.39,0.42,1.24,27.42,-,0.4895,-0.0005,0.1402,-0.0602,27.57,0.2631,-,4.69,0.0675,-0.0757,-0.2677,0.4781,-0.6521,26.8261,32.0
346,ATLO,Financial,Banks - Regional,USA,162900000.0,15.04,-,-,1.95,0.98,-,-0.0807,0.0801,0.0348,0.2575,0.0754,9.2,0.0687,-,0.99,0.1295,-0.1092,-0.2752,0.2072,-0.5731,0.5727,18.12
347,ATLX,Basic Materials,Other Precious Metals & Mining,USA,208170000.0,-,-,-,-,30.57,2.06,-,-0.4512,0.0,0.1304,-0.0643,2.6,-6.867,8.66,0.0,-42854.6516,-0.2847,-0.584,1.7692,-1.0,48.92,18.72
348,ATMC,Financial,Shell Companies,USA,97610000.0,46.3,-,-,-,1.15,0.01,-,0.0,0.0,0.7517,-,0.1,0.0489,0.92,0.01,-,0.0103,-0.0584,0.0682,-0.0584,0.0756,10.81
349,ATMU,Industrials,Pollution & Treatment Controls,USA,1810000000.0,-,-,-,-,52.7,1.67,-,0.1265,0.0001,0.2709,-,14.64,-,1.16,18.23,-,-0.0498,-0.1428,0.1952,-0.1428,0.1952,21.76
350,ATNI,Communication Services,Telecom Services,USA,524050000.0,-,282.43,-,0.69,0.97,4.76,-,0.1345,0.0,0.6629,-0.0051,2.68,-0.0179,0.95,1.17,-0.0186,-0.049,-0.2929,0.2345,-0.6172,13.1604,33.99
351,ATNM,Healthcare,Biotechnology,USA,146090000.0,-,-,-,-,3.35,3.03,0.3523,-0.0468,0.0,0.2434,0.0734,9.86,-0.8732,9.87,0.05,-,0.0364,-0.6374,0.3324,-0.9882,0.7766,5.33
352,ATO,Utilities,Utilities - Regulated Gas,USA,17050000000.0,17.94,16.04,2.39,4.32,1.51,1.89,0.0236,0.0724,-0.0287,0.9349,0.0169,3.55,0.0876,1.25,0.67,0.2341,-0.0134,-0.0979,0.1189,-0.0979,21.2315,113.01
353,ATOM,Technology,Semiconductor Equipment & Materials,USA,211820000.0,-,-,-,21181.8,10.88,0.79,0.0695,1.4224,-0.0383,0.326,0.0116,22.21,-0.9246,7.06,0.2,-3896.4,0.1447,-0.2341,0.6552,-0.8258,2.5236,8.21
354,ATR,Healthcare,Medical Instruments & Supplies,USA,9040000000.0,32.31,23.68,4.62,2.59,4.11,3.4,-,0.0475,-0.0674,0.9064,0.009,1.59,0.1305,0.83,0.52,0.0816,0.0759,0.0186,0.2732,-0.136,33.3385,137.35
355,ATRC,Healthcare,Medical Instruments & Supplies,USA,1530000000.0,-,-,-,4.02,3.31,2.81,-0.0412,0.143,-0.0009,0.9728,-0.015,3.46,-0.0544,2.31,0.16,-0.0652,-0.0655,-0.4579,0.0512,-0.6376,31.315,32.31
356,ATRI,Healthcare,Medical Instruments & Supplies,USA,647350000.0,30.47,-,-,3.84,2.7,2.56,-0.0016,0.0498,0.0016,0.6504,-0.0925,6.07,0.0876,2.15,0.02,0.1264,0.0646,-0.4746,0.3376,-0.612,67.0403,367.81
357,ATRO,Industrials,Aerospace & Defense,USA,615670000.0,-,25.73,-,0.94,2.65,0.23,-,0.011,0.0,0.5663,-0.0049,2.01,-0.1711,1.12,0.85,-0.0616,0.0964,-0.1916,0.4955,-0.6251,329.9267,18.14
358,ATS,Industrials,Specialty Industrial Machinery,Canada,3230000000.0,30.02,20.86,-,1.47,3.22,2.46,0.219,0.1921,0.0,1.0678,-,6.19,0.1282,1.37,0.83,0.0588,-0.0453,-0.1792,0.2153,-0.1792,17.4083,40.13
359,ATSG,Industrials,Airlines,USA,945110000.0,9.82,9.17,19.64,0.45,0.7,0.78,0.4864,0.2481,-0.0744,0.8473,-0.0367,6.03,0.0836,0.8,1.3,0.0565,-0.1018,-0.443,0.0321,-0.5808,119.6667,14.48
360,ATUS,Communication Services,Telecom Services,USA,1310000000.0,-,5.66,-,0.14,-,0.42,-0.2752,0.0025,0.0,0.3617,0.0299,5.02,-,0.26,-,-0.0024,-0.1796,-0.5757,0.1719,-0.9466,0.1719,2.05
361,ATXS,Healthcare,Biotechnology,USA,826610000.0,-,-,-,-,4.76,3.46,0.4577,0.0,0.4249,0.4702,0.1693,2.17,-0.3682,20.41,0.0,-,0.8735,-0.0341,2.5493,-0.9851,5.4068,15.12
362,AU,Basic Materials,Gold,United Kingdom,7360000000.0,189.42,9.31,9.87,1.62,1.82,1.78,-,0.0849,-,0.2647,-,3.31,0.0094,1.24,0.52,0.0086,-0.0213,-0.4205,0.1764,-0.7133,2.1099,17.54
363,AUB,Financial,Banks - Regional,USA,2470000000.0,13.0,9.67,1.63,2.36,0.97,-,0.0266,0.1292,0.0,0.8016,0.0044,8.01,0.0819,-,0.51,0.1817,-0.0505,-0.1972,0.4129,-0.2291,4.7301,32.95
364,AUDC,Technology,Communication Equipment,Israel,414930000.0,48.29,10.62,10.27,1.7,2.31,1.24,-0.0983,0.072,0.0,0.4819,0.0357,1.63,0.0465,1.17,0.21,0.0359,0.1355,-0.2551,0.8929,-0.8221,13.6957,13.52
365,AUGX,Healthcare,Health Information Services,USA,177500000.0,-,-,-,4.34,241.84,0.53,-,0.3029,0.2683,0.7639,0.007,2.4,-5.6445,1.34,32.36,-0.4955,-0.1821,-0.312,2.209,-0.312,3.2574,4.3
366,AUID,Technology,Software - Infrastructure,USA,92800000.0,-,-,-,244.21,10.57,0.4,0.0815,-0.3371,0.1648,0.1161,-0.4148,10.89,-4.6011,4.03,0.03,-67.2788,0.0548,-0.2109,3.5379,-0.9371,3.5379,9.82
367,AUPH,Healthcare,Biotechnology,Canada,1180000000.0,-,-,-,7.44,3.01,2.35,0.037,39.5349,0.0,0.3397,0.0902,7.98,-0.1894,5.33,0.24,-0.4859,-0.0307,-0.3383,0.1851,-0.937,7.225,8.23
368,AUR,Technology,Information Technology Services,USA,4870000000.0,-,-,-,2055.24,2.27,0.97,-,-0.0881,-0.0016,0.4001,-0.0505,6.78,-0.431,16.29,0.06,-378.508,-0.0264,-0.3337,1.8114,-0.8196,1.9136,3.2
369,AURA,Healthcare,Biotechnology,USA,323720000.0,-,-,-,-,2.13,3.9,-,0.0,0.2813,0.8194,0.0224,15.91,-0.5311,14.13,0.13,-,0.014,-0.3726,0.414,-0.6762,0.414,8.47
370,AUTL,Healthcare,Biotechnology,United Kingdom,1100000000.0,-,-,-,198.48,6.07,1.48,-0.261,2.0844,0.0,0.5594,-0.0278,1.71,-0.9258,8.16,0.29,-28.6372,0.1037,-0.1545,2.9122,-0.8817,2.9367,6.3
371,AVA,Utilities,Utilities - Diversified,USA,2530000000.0,14.96,13.42,2.41,1.45,1.05,0.11,0.0349,0.0557,-0.0029,0.8647,0.0124,4.22,0.071,0.69,1.21,0.0946,-0.0592,-0.2741,0.073,-0.5182,3.095,32.76
372,AVAH,Healthcare,Medical Care Facilities,USA,482550000.0,-,-,-,0.26,-,0.25,-0.9367,0.093,0.0,0.1803,-0.0002,9.52,-5.6705,0.87,-,-0.1856,-0.0,-0.1567,1.9765,-0.8054,2.7965,2.53
373,AVAV,Industrials,Aerospace & Defense,USA,3500000000.0,-,37.81,-,5.36,4.41,3.59,-,0.1512,-0.0015,0.8405,0.0221,3.12,-0.1733,3.13,0.14,-0.1858,-0.0106,-0.1352,0.4903,-0.1352,6.3332,124.52
374,AVB,Real Estate,REIT - Residential,USA,24700000000.0,26.6,31.47,-,8.79,2.1,3.48,-0.0142,0.0408,-0.0075,0.9541,-0.0048,2.65,0.0806,-,0.68,0.33,-0.0362,-0.1245,0.1362,-0.3286,9.7025,173.91
375,AVBP,Healthcare,Biotechnology,USA,678830000.0,-,-,-,-,-,5.21,-,0.0,0.1804,0.1949,-,-,-,17.82,0.0,-,-0.012,-0.1815,0.0948,-0.1815,0.0948,21.24
376,AVD,Basic Materials,Agricultural Inputs,USA,297560000.0,69.09,15.22,-,0.52,0.83,0.4,0.0617,0.0798,0.0144,0.7986,-0.0417,3.85,0.0123,1.18,0.67,0.0078,-0.0129,-0.5416,0.2307,-0.7232,54.1382,10.35
377,AVDL,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,1330000000.0,-,-,-,156.63,12.81,1.71,-,-0.5124,-0.0128,0.5499,-0.0482,7.22,-3.2533,3.09,0.5,-18.6769,0.0503,-0.1352,1.0121,-0.658,20.0,14.91
378,AVDX,Technology,Software - Infrastructure,USA,2430000000.0,-,93.94,-,6.69,3.74,2.17,-,0.2842,-0.0542,0.6533,0.0219,3.76,-0.1028,1.32,0.23,-0.1871,0.0512,-0.062,0.7384,-0.5641,1.041,11.96
379,AVGO,Technology,Semiconductors,USA,596050000000.0,38.66,22.84,2.8,16.64,21.97,30.31,0.0237,0.1157,-0.0044,0.7279,0.0297,1.45,0.6031,2.56,1.65,0.3931,0.1503,-0.0175,1.2255,-0.0175,87.8508,1273.23
380,AVIR,Healthcare,Biotechnology,USA,354200000.0,-,-,-,-,0.61,7.13,-0.8875,1.3062,-0.0122,0.6602,-0.0016,7.84,-0.2108,31.93,0.0,-,0.2531,-0.1821,0.5353,-0.9549,0.5353,4.24
381,AVK,Financial,Closed-End Fund - Debt,USA,414430000.0,-,-,-,12.84,0.97,-,-,-,-,0.2754,-,0.41,-,-,-,-,0.0675,-0.0855,0.2965,-0.539,1.0185,11.98
382,AVNS,Healthcare,Medical Devices,USA,877990000.0,-,13.35,-,1.17,0.72,2.31,-0.0878,0.0593,0.0,0.9388,-0.0042,3.09,0.0027,2.16,0.25,-0.0739,-0.0769,-0.4089,0.0972,-0.7408,0.0972,18.91
383,AVNT,Basic Materials,Specialty Chemicals,USA,3350000000.0,81.36,14.5,35.53,1.04,1.47,4.82,-0.0433,0.0433,0.01,0.9601,-0.008,2.18,0.0155,1.4,0.91,0.0129,-0.0256,-0.1795,0.3236,-0.4027,26.8106,36.71
384,AVNW,Technology,Communication Equipment,USA,389050000.0,26.28,7.99,2.19,1.09,1.63,3.92,0.4286,0.0764,-0.0181,0.7594,0.0735,3.72,0.0654,1.63,0.21,0.0423,0.052,-0.1228,0.5695,-0.9715,10.627,33.19
385,AVO,Consumer Defensive,Food Distribution,USA,737010000.0,-,32.56,-,0.77,1.46,0.61,-,0.0245,-0.0117,0.2822,0.0024,6.7,-0.0056,1.53,0.5,-0.0029,0.0652,-0.2552,0.2723,-0.5456,0.2723,10.42
386,AVPT,Technology,Software - Infrastructure,USA,1470000000.0,-,57.15,-,5.63,7.35,1.14,0.1635,-0.1307,-0.1628,0.3407,-0.015,8.36,-0.1789,1.93,0.08,-0.1484,-0.0087,-0.0714,1.0553,-0.5534,1.3515,7.99
387,AVRO,Healthcare,Biotechnology,USA,57950000.0,-,-,-,-,0.56,2.38,-0.2534,0.0,0.0,0.47,-0.5218,1.48,-0.0407,14.44,0.02,-,-0.0368,-0.3264,1.2809,-0.9758,1.3216,1.3
388,AVT,Technology,Electronics & Computer Distribution,USA,4030000000.0,6.16,7.49,0.59,0.16,0.8,3.02,-,0.0745,-0.0205,1.0048,-0.033,4.12,0.1419,1.05,0.74,0.0262,-0.0643,-0.1367,0.1249,-0.1367,7.0342,44.59
389,AVTE,Healthcare,Biotechnology,USA,591310000.0,-,-,-,-,4.7,4.89,-,0.0,-0.0094,0.6454,0.0443,10.5,-0.5296,9.34,0.01,-,0.1171,-0.2483,1.271,-0.3059,1.761,21.37
390,AVTR,Basic Materials,Specialty Chemicals,USA,15700000000.0,43.18,22.08,1.92,2.23,3.08,0.35,-,0.0652,-0.0019,0.9196,-0.0387,4.87,0.0752,1.03,1.1,0.0518,0.0436,-0.081,0.3954,-0.477,2.4869,23.2
391,AVXL,Healthcare,Biotechnology,USA,471610000.0,-,-,-,-,3.48,1.75,-0.0903,0.0,0.0,0.3092,-0.0204,14.1,-0.3189,11.85,0.0,-,-0.2032,-0.4824,0.1724,-0.8176,8.575,5.74
392,AVY,Consumer Cyclical,Packaging & Containers,USA,16390000000.0,32.83,19.23,4.2,1.96,7.95,2.67,0.0329,0.036,-0.0086,0.932,-0.0466,3.47,0.2418,0.69,1.52,0.0601,0.0287,-0.0047,0.2808,-0.1121,74.8952,203.55
393,AWF,Financial,Closed-End Fund - Debt,USA,896360000.0,8.06,-,-,12.58,0.99,-,-0.0477,-,0.664,0.2807,-,0.82,-,-,-,-,0.0253,-0.0138,0.1323,-0.3445,1.3438,10.4
394,AWI,Industrials,Building Products & Equipment,USA,4650000000.0,21.02,18.75,-,3.61,7.96,2.19,0.0068,0.0656,-0.0384,1.0077,-0.0151,3.27,0.4079,1.31,1.16,0.1753,0.0858,0.002,0.696,-0.1095,19.3822,105.2
395,AWK,Utilities,Utilities - Regulated Water,USA,23670000000.0,25.25,23.56,3.24,5.73,2.39,3.76,0.1361,0.0253,0.0091,0.8983,0.0086,2.53,0.1042,0.97,1.24,0.2226,-0.0614,-0.2078,0.0638,-0.3591,6.4933,121.54
396,AWP,Financial,Closed-End Fund - Foreign,USA,315960000.0,-,-,-,19.69,1.04,-,-,-,-,0.2017,-,0.11,-,-,-,-,-0.0191,-0.177,0.2082,-0.8111,0.822,3.7
397,AWR,Utilities,Utilities - Regulated Water,USA,2780000000.0,22.66,25.1,5.15,4.66,3.6,0.23,0.0239,0.0306,0.0076,0.76,0.0247,1.62,0.1663,0.9,1.11,0.2061,-0.049,-0.2102,0.0181,-0.2756,34.7244,75.17
398,AX,Financial,Banks - Regional,USA,2840000000.0,7.36,7.11,0.74,1.74,1.37,-,0.1642,0.2043,-0.003,0.8614,-0.0038,7.61,0.2078,-,0.32,0.2456,-0.033,-0.1686,0.5565,-0.2011,65.2924,49.88
399,AXGN,Healthcare,Medical Devices,USA,421790000.0,-,-,-,2.77,4.31,0.9,-0.1728,0.1365,0.007,0.7237,0.0423,2.82,-0.2332,2.42,0.69,-0.1526,0.2273,-0.0772,1.8406,-0.8276,57.2279,9.8
400,AXL,Consumer Cyclical,Auto Parts,USA,949940000.0,-,42.09,-,0.16,1.55,5.26,-0.3016,-0.0401,-0.0062,1.0206,0.0062,3.39,-0.0025,1.34,4.85,-0.0002,0.0079,-0.1981,0.2901,-0.8072,30.2115,8.11
401,AXNX,Healthcare,Medical Devices,USA,3440000000.0,-,189.63,-,10.03,5.63,6.8,-0.1451,6.6881,-0.1812,1.0391,0.0307,1.03,-0.0207,11.25,0.0,-0.035,0.0746,-0.0266,0.4252,-0.1513,4.6757,67.82
402,AXON,Industrials,Aerospace & Defense,USA,20240000000.0,138.03,65.68,3.59,13.79,13.3,15.91,0.8257,0.2982,-0.0291,0.7898,0.0259,5.24,0.1062,2.78,0.47,0.0996,0.0824,-0.0032,0.5401,-0.0032,981.1272,270.08
403,AXP,Financial,Credit Services,USA,153980000000.0,18.84,14.31,1.29,2.29,5.46,64.49,0.0725,0.1054,-0.1258,0.8639,-0.0049,2.06,0.3153,-,1.75,0.1225,0.1404,-0.0002,0.4995,-0.0002,92.1327,211.29
404,AXR,Real Estate,Real Estate - Development,USA,109360000.0,5.89,-,-,2.67,0.96,4.12,1.6854,0.4662,0.0549,0.3787,-0.0056,2.43,0.1847,-,0.0,0.4568,0.0047,-0.0808,0.7616,-0.8578,9.7017,20.75
405,AXS,Financial,Insurance - Specialty,Bermuda,5030000000.0,14.69,5.66,0.73,0.89,1.07,-,2.867,0.0191,0.0009,0.8371,-0.0816,1.73,0.076,-,0.29,0.0612,0.0486,-0.0777,0.1504,-0.1703,2.414,58.96
406,AXSM,Healthcare,Biotechnology,USA,4610000000.0,-,-,-,20.62,17.1,8.8,-0.2937,0.0,-0.0034,0.7891,0.1653,12.75,-0.9456,4.38,0.69,-0.9033,0.202,0.0087,0.8129,-0.1143,49.1907,97.37
407,AXTA,Basic Materials,Specialty Chemicals,USA,6830000000.0,25.76,14.31,2.48,1.32,3.95,3.19,0.0716,0.0275,-0.0246,1.0526,0.0006,2.6,0.1681,1.46,2.03,0.0516,-0.0557,-0.0994,0.2395,-0.1878,1.4013,31.02
408,AXTI,Technology,Semiconductor Equipment & Materials,USA,109100000.0,-,-,-,1.33,0.54,1.0,0.0708,0.1066,0.0,0.5132,0.0352,2.14,-0.0613,1.09,0.24,-0.1594,0.0218,-0.6192,0.3228,-0.9496,2.7879,2.5
409,AY,Utilities,Utilities - Renewable,United Kingdom,2130000000.0,43.93,67.1,-,1.93,1.41,6.62,0.4685,0.019,0.0,0.4397,-0.0301,2.92,0.0322,1.7,3.67,0.0454,-0.0883,-0.3843,0.1226,-0.6215,0.4001,18.35
410,AYI,Industrials,Electrical Equipment & Parts,USA,7400000000.0,20.56,15.61,1.61,1.9,3.59,16.65,0.0476,0.0176,-0.0897,1.0348,-0.0264,4.69,0.1874,1.85,0.28,0.0956,0.1322,-0.0163,0.6087,-0.1449,25.9586,240.18
411,AYX,Technology,Software - Application,USA,3450000000.0,-,27.71,-,3.56,18.15,10.03,-,0.329,0.0,0.8426,-0.0157,1.63,-0.9846,1.45,6.87,-0.1846,0.0343,-0.3242,0.7095,-0.743,2.2669,47.73
412,AZEK,Industrials,Building Products & Equipment,USA,6760000000.0,57.58,34.64,5.19,4.85,4.91,1.86,0.5838,0.1538,-0.0614,0.978,-0.0136,2.6,0.0862,1.67,0.5,0.0857,0.2221,-0.0144,1.1439,-0.1085,2.0258,45.75
413,AZN,Healthcare,Drug Manufacturers - General,United Kingdom,193760000000.0,32.7,13.3,2.5,4.23,5.21,1.92,0.1772,0.1624,0.0,0.1603,-0.0208,0.99,0.1563,0.64,0.73,0.13,-0.0578,-0.1837,0.0129,-0.1837,13.2693,62.49
414,AZO,Consumer Cyclical,Specialty Retail,USA,46440000000.0,19.49,16.36,2.13,2.63,-,19.28,0.221,0.093,-0.4547,0.9687,-0.0316,2.15,-,0.13,-,0.1462,0.0079,-0.0593,0.1791,-0.0593,408.2879,2685.95
415,AZPN,Technology,Software - Application,USA,12070000000.0,-,26.05,-,11.42,0.94,2.06,-0.3952,0.0412,0.0,0.4579,0.1706,7.56,-0.0066,1.91,0.01,-0.0817,-0.0649,-0.2349,0.1761,-0.2802,320.5678,189.73
416,AZTA,Healthcare,Medical Instruments & Supplies,USA,3630000000.0,-,142.96,-,5.66,1.48,17.75,-,0.0669,-0.0142,1.0899,-0.0449,8.36,-0.0074,5.33,0.03,-0.0308,0.0293,-0.0583,0.8085,-0.4781,24.8433,65.12
417,AZUL,Industrials,Airlines,Brazil,821220000.0,-,10.41,-,0.23,-,2.99,-,0.2213,-,0.2256,-0.0095,2.59,-,0.35,-,-0.072,-0.1905,-0.4699,0.9241,-0.835,0.9241,7.35
418,AZZ,Industrials,Specialty Business Services,USA,1710000000.0,23.92,14.79,2.39,1.13,1.85,0.3,0.104,0.2448,0.0,0.9034,-0.0732,1.55,0.1028,1.33,1.09,0.048,0.1912,0.0103,0.9668,0.0006,135.048,68.02
419,B,Industrials,Specialty Industrial Machinery,USA,1750000000.0,72.85,20.26,7.29,1.3,1.31,1.82,-0.2467,-0.0319,0.0603,0.9265,0.0187,2.0,0.0187,1.4,0.98,0.018,0.1197,-0.2696,0.8409,-0.5253,17.6553,34.59
420,BA,Industrials,Aerospace & Defense,USA,127590000000.0,-,25.99,-,1.64,-,26.17,-,-0.035,0.0,0.6268,0.0106,0.98,-,0.31,-,-0.0286,-0.0974,-0.2184,0.1865,-0.5311,93.1013,209.11
421,BABA,Consumer Cyclical,Internet Retail,China,169680000000.0,12.9,8.08,1.15,1.3,1.24,38.54,0.0129,0.2891,0.0,0.1466,-0.105,1.8,0.1,1.8,0.16,0.1081,-0.0332,-0.3547,0.0635,-0.7781,0.2388,70.86
422,BAC,Financial,Banks - Diversified,USA,261590000000.0,10.76,9.62,0.44,1.5,0.99,-,0.0338,0.1155,0.002,0.7091,0.0034,1.64,0.0939,-,2.12,0.1421,0.0105,-0.0906,0.3243,-0.3999,21.5055,33.06
423,BACA,Financial,Shell Companies,USA,81910000.0,124.59,-,-,-,-,0.0,-,0.0,0.0,0.313,-0.0698,0.15,0.0278,0.03,-,-,0.002,-0.1167,0.0316,-0.1167,0.0691,10.32
424,BAFN,Financial,Banks - Regional,USA,52240000.0,11.1,-,-,0.51,0.61,-,-,0.2761,0.001,0.1792,0.0196,0.81,0.0614,-,0.21,0.0462,0.0547,-0.3499,0.4313,-0.69,1.3831,12.71
425,BAH,Industrials,Consulting Services,USA,18780000000.0,46.7,24.82,3.89,1.82,17.31,4.64,0.0002,0.0849,-0.0494,0.9271,0.0061,2.4,0.3542,1.68,3.35,0.0393,0.1112,-0.0189,0.6448,-0.0189,20.5605,144.73
426,BALL,Consumer Cyclical,Packaging & Containers,USA,18480000000.0,26.28,17.09,2.14,1.32,4.69,2.2,0.1157,0.0422,0.0002,0.8961,-0.0582,5.59,0.1938,0.54,2.23,0.0505,0.0287,-0.0414,0.3688,-0.4297,127.7934,58.6
427,BALY,Consumer Cyclical,Resorts & Casinos,USA,505010000.0,-,-,-,0.21,0.56,6.53,-,0.7904,0.0124,0.6462,-0.1428,5.64,-0.3989,0.64,5.42,-0.1643,-0.0959,-0.4729,0.5206,-0.8542,0.5332,11.07
428,BAM,Financial,Asset Management,Canada,15480000000.0,10.3,22.31,0.84,3.81,1.68,6.84,-0.2991,0.1798,0.0,0.6579,-,7.18,0.2123,-,0.02,0.4914,0.0309,-0.0374,0.3996,-0.0374,0.4828,39.68
429,BANC,Financial,Banks - Regional,USA,2200000000.0,-,6.37,-,5.18,0.76,-,-,0.8926,-0.0089,0.4253,-0.0122,2.92,-0.1849,-,1.13,-0.9708,-0.0099,-0.2894,0.3349,-0.5747,1.9223,12.98
430,BAND,Technology,Software - Infrastructure,USA,367680000.0,-,10.73,-,0.62,1.31,5.44,-,0.3032,-0.0122,0.6681,-0.0432,4.93,0.1181,2.12,2.31,0.0473,0.071,-0.4868,0.5362,-0.9278,0.5587,14.34
431,BANF,Financial,Banks - Regional,USA,2850000000.0,13.63,16.42,1.95,3.9,1.99,-,0.1099,0.0709,-0.0003,0.4483,-0.0338,8.1,0.1583,-,0.06,0.2908,-0.0619,-0.1685,0.2635,-0.2676,65.9458,86.47
432,BANR,Financial,Banks - Regional,USA,1500000000.0,8.21,8.71,1.17,2.01,0.91,-,0.0513,0.0682,-0.0024,0.8837,-0.0025,4.13,0.1181,-,0.43,0.2447,-0.1192,-0.3307,0.1145,-0.86,3.191,43.81
433,BANX,Financial,Closed-End Fund - Debt,USA,131210000.0,9.22,-,-,5.17,0.87,-,-0.0189,-,-,0.2617,-,0.32,-,-,-,-,0.0276,-0.0273,0.3819,-0.3198,1.0873,18.53
434,BAP,Financial,Banks - Regional,Peru,12250000000.0,9.06,7.88,2.3,1.83,1.49,-,-0.0078,0.0312,0.0,0.754,0.0009,1.82,0.1797,-,0.86,0.2025,0.0696,-0.0379,0.3235,-0.3828,28.3077,154.08
435,BARK,Consumer Cyclical,Specialty Retail,USA,200350000.0,-,-,-,0.4,1.37,0.73,-,0.1976,-0.0036,0.2725,-0.0611,14.38,-0.2837,1.56,0.62,-0.0936,0.3207,-0.4653,0.5942,-0.9428,0.5942,1.12
436,BASE,Technology,Software - Infrastructure,USA,1320000000.0,-,-,-,7.7,9.76,3.26,-,0.2337,-0.1131,0.6209,-0.0116,1.91,-0.514,2.16,0.04,-0.4394,0.1928,-0.0143,1.1179,-0.4742,1.6968,27.48
437,BATL,Energy,Oil & Gas E&P,USA,105800000.0,-,-,-,0.43,2.59,2.61,-0.21,0.2104,0.0,0.7656,0.0082,0.06,-0.6565,0.53,6.52,-0.1949,-0.1624,-0.3818,0.4253,-0.7244,2.214,6.43
438,BATRA,Communication Services,Entertainment,USA,2700000000.0,-,-,-,-,4.79,2.05,-,0.0441,0.0,0.1247,0.0019,6.38,-,1.29,1.17,-,0.0344,-0.2042,0.3866,-0.2042,2.3305,43.72
439,BATRK,Communication Services,Entertainment,USA,2520000000.0,-,-,-,-,4.46,2.05,-,0.0441,0.0001,0.5958,-,4.45,-,1.29,1.17,-,0.0474,-0.187,0.3046,-0.187,2.2747,40.77
440,BAX,Healthcare,Medical Instruments & Supplies,USA,19910000000.0,-,12.19,-,1.33,2.46,11.42,0.1314,0.0617,0.0,0.8826,0.007,2.41,0.0114,1.48,2.09,-0.0157,0.0224,-0.2182,0.2659,-0.5876,14.5483,39.26
441,BB,Technology,Software - Infrastructure,Canada,1610000000.0,-,-,-,1.93,1.95,0.36,-,-0.0607,-0.0645,0.544,-0.0003,5.09,-0.5259,0.89,0.24,-0.6847,-0.2129,-0.5223,0.0606,-0.9815,1.3974,2.75
442,BBCP,Industrials,Engineering & Construction,USA,430000000.0,14.92,11.33,-,0.97,1.42,0.3,-0.2633,0.1299,-0.0012,0.3397,-0.0027,9.06,0.0966,1.04,1.25,0.0656,0.0079,-0.1257,0.3065,-0.4754,3.3956,8.0
443,BBD,Financial,Banks - Regional,Brazil,14400000000.0,10.17,5.56,6.35,0.23,0.84,-,-0.113,0.0367,-,0.172,-0.0051,2.62,0.0884,-,3.74,0.0463,-0.1665,-0.237,0.2371,-0.5701,17.5592,2.71
444,BBDC,Financial,Asset Management,USA,937870000.0,9.78,7.34,1.96,3.39,0.78,-,0.2168,-,0.0,0.4711,-,2.0,-,-,-,-,-0.005,-0.0702,0.2651,-0.6565,1.6362,8.81
445,BBIO,Healthcare,Biotechnology,USA,5960000000.0,-,-,-,632.42,-,3.22,-0.6021,1.6922,-0.0058,0.7381,0.0259,9.34,-,5.54,-,-64.9814,-0.054,-0.2265,2.2431,-0.5336,5.8835,34.28
446,BBN,Financial,Closed-End Fund - Debt,USA,1050000000.0,-,-,-,-,-,-,-,-,-,0.2728,-,0.3,-,-,-,-,0.0343,-0.0729,0.1846,-0.3808,0.1846,16.98
447,BBSI,Industrials,Staffing & Employment Services,USA,738590000.0,16.15,14.48,1.08,0.69,4.09,30.98,0.1446,0.0312,-0.0051,0.8363,-0.0184,1.36,0.2705,1.25,0.11,0.0447,-0.0138,-0.0655,0.4637,-0.0655,82.2612,111.57
448,BBU,Industrials,Conglomerates,Canada,1720000000.0,-,-,-,0.03,1.23,220.21,0.4207,0.0931,-0.7081,0.8045,-,2.72,0.29,1.16,22.13,0.0088,0.169,-0.0158,0.8887,-0.3082,0.9965,23.08
449,BBUC,Financial,Asset Management,USA,2420000000.0,9.35,-,-,0.23,6.0,10.07,-,0.0486,0.0,0.664,-,6.33,-5.4334,1.1,10.03,0.0483,0.1176,-0.0194,0.7496,-0.2985,0.7496,24.5
450,BBW,Consumer Cyclical,Specialty Retail,USA,319260000.0,6.44,6.11,0.21,0.66,2.88,1.73,0.4447,0.1272,-0.1628,0.8411,-0.1194,8.67,0.489,0.61,0.7,0.1059,-0.027,-0.2683,0.2499,-0.3166,24.0019,22.31
451,BBWI,Consumer Cyclical,Specialty Retail,USA,9980000000.0,13.83,13.13,2.83,1.35,-,1.82,0.0827,-0.0684,0.0,0.9723,-0.0415,2.5,-,0.54,-,0.099,0.0688,-0.045,0.6176,-0.4615,242.7586,44.16
