No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
1,A,Healthcare,Diagnostics & Research,USA,38960000000.0,31.66,21.97,4.11,5.7,6.65,5.43,0.3393,0.07,-0.0701,0.9019,-0.0329,1.57,0.2224,1.97,0.5,0.1815,0.0112,-0.1547,0.3737,-0.2595,17.7954,132.97
2,AA,Basic Materials,Aluminum,USA,5260000000.0,-,12.06,-,0.49,1.17,5.63,-,-0.0301,0.0,0.8231,-0.0566,1.85,-0.1396,0.74,0.43,-0.0608,0.0097,-0.4709,0.2783,-0.6994,4.7151,29.49
3,AACI,Financial,Shell Companies,USA,88120000.0,-,-,-,-,5.24,0.01,-,0.0,0.0,0.292,0.2016,0.03,-0.0039,0.01,0.15,-,0.014,-0.0009,0.092,-0.1049,0.2757,10.92
4,AACT,Financial,Shell Companies,USA,656880000.0,-,-,-,-,1.33,0.04,-,0.0,0.0,0.6375,-,0.05,-,8.96,0.01,-,0.008,-0.0228,0.0411,-0.0228,0.0411,10.51
5,AAL,Industrials,Airlines,USA,9520000000.0,13.39,4.56,0.27,0.18,-,12.99,-0.1677,0.1693,-0.0018,0.6005,0.0146,1.33,-,0.51,-,0.0156,0.0634,-0.2369,0.3407,-0.7536,0.7648,14.56
6,AAN,Industrials,Rental & Leasing Services,USA,306640000.0,34.43,9.3,-,0.14,0.44,1.3,-,0.0623,0.0851,0.8976,-0.0744,1.93,0.0133,-,0.98,0.0042,-0.0327,-0.3744,0.5045,-0.7303,0.5045,10.11
7,AAOI,Technology,Communication Equipment,USA,669220000.0,-,43.45,-,3.06,3.62,0.88,-,-0.0256,-0.0705,0.5004,-0.0268,2.57,-0.3313,0.51,0.74,-0.2854,0.0439,-0.218,10.7687,-0.8179,11.723,18.83
8,AAON,Industrials,Building Products & Equipment,USA,5960000000.0,35.92,30.68,2.99,5.34,8.73,0.28,0.1249,0.2199,-0.0212,0.7176,-0.002,6.61,0.281,1.5,0.15,0.1518,0.0585,-0.0255,0.4672,-0.0255,2755.0272,73.32
9,AAP,Consumer Cyclical,Specialty Retail,USA,4030000000.0,21.73,18.43,-,0.36,1.52,5.34,0.0518,0.0392,0.0164,0.99,-0.0344,3.04,0.0694,0.27,1.51,0.0165,0.1317,-0.5715,0.4203,-0.7228,4.498,67.79
10,AAPL,Technology,Consumer Electronics,USA,2873590000000.0,28.92,26.03,2.63,7.45,38.78,4.73,0.1555,0.0834,-0.0449,0.6106,-0.0047,1.86,1.5427,1.02,1.46,0.2616,-0.0258,-0.069,0.2915,-0.069,3783.5858,185.85
11,AAT,Real Estate,REIT - Diversified,USA,1350000000.0,28.22,30.52,-,3.11,1.12,1.48,0.0316,0.0658,0.0,0.7698,-0.018,3.93,0.0412,-,1.43,0.1139,0.0073,-0.2506,0.3889,-0.5477,0.3889,22.28
12,AB,Financial,Asset Management,USA,3740000000.0,15.06,11.2,-,-,1.89,0.0,0.0426,0.0,-0.0017,0.154,0.0271,2.23,0.1406,-,0.0,-,0.0712,-0.2045,0.2935,-0.6481,12.8847,33.41
13,ABBV,Healthcare,Drug Manufacturers - General,USA,297790000000.0,61.86,13.79,-,5.48,24.62,7.53,-0.0561,0.1631,-0.0013,0.7163,0.001,2.48,0.4615,0.84,5.02,0.0889,0.0898,0.0043,0.2879,-0.0412,4.1882,168.67
14,ABCB,Financial,Banks - Regional,USA,3400000000.0,12.64,10.19,1.58,2.33,0.99,-,0.0681,0.2693,0.0,0.9142,0.0045,3.28,0.0812,-,0.19,0.1844,-0.0024,-0.0883,0.7374,-0.1776,13.6679,49.22
15,ABCL,Healthcare,Biotechnology,Canada,1450000000.0,-,-,-,28.85,1.22,2.79,3.0835,5.0744,0.0,0.3811,0.1126,16.56,-0.1062,8.33,0.07,-2.5627,-0.0424,-0.5596,0.2946,-0.9303,0.2946,5.01
16,ABEO,Healthcare,Biotechnology,USA,109480000.0,-,-,-,30.67,4.96,2.18,0.1964,-0.5572,-0.0105,0.5204,0.2573,3.01,-2.0679,6.81,0.26,-10.8529,-0.0963,-0.2559,1.0183,-1.0,1.0183,4.42
17,ABG,Consumer Cyclical,Auto & Truck Dealerships,USA,4390000000.0,5.09,6.64,-,0.3,1.35,2.38,0.464,0.2466,-0.0697,1.0911,0.0141,13.52,0.3056,0.82,1.08,0.0612,-0.0048,-0.1682,0.1955,-0.1682,132.2938,213.27
18,ABM,Industrials,Specialty Business Services,USA,2600000000.0,10.9,11.39,2.99,0.32,1.44,1.11,0.2081,0.0522,-0.0425,0.9318,-0.0326,2.81,0.1429,1.4,0.81,0.031,-0.0432,-0.2215,0.0981,-0.2556,24.5794,41.3
19,ABNB,Consumer Cyclical,Travel Services,USA,93800000000.0,17.75,33.82,0.83,9.77,10.26,17.16,-,0.2986,-0.018,0.5176,-0.0118,3.67,0.7447,1.78,0.25,0.5687,0.0588,-0.0542,0.4153,-0.3337,0.7892,146.55
20,ABOS,Healthcare,Biotechnology,USA,171990000.0,-,-,-,-,0.61,3.72,-,-0.3846,-0.0041,0.6203,0.0436,1.41,-0.2044,35.85,0.0,-,-0.0801,-0.7374,0.6408,-0.8899,0.6408,2.97
21,ABR,Real Estate,REIT - Mortgage,USA,2420000000.0,7.27,7.14,0.91,1.51,0.98,6.97,0.0835,0.2333,0.0037,0.5588,0.0003,10.89,0.1242,-,3.95,0.2042,-0.0953,-0.2325,0.3935,-0.5734,25.2454,12.85
22,ABSI,Healthcare,Biotechnology,USA,411720000.0,-,-,-,59.33,2.1,1.39,-,0.5075,0.0,0.3614,0.0387,3.29,-0.4352,4.82,0.09,-15.3513,0.4289,-0.1901,2.987,-0.8595,2.987,4.43
23,ABT,Healthcare,Medical Devices,USA,194630000000.0,34.33,21.78,4.4,4.85,5.19,4.06,0.1974,0.061,-0.0091,0.7564,0.0027,1.94,0.1406,1.23,0.41,0.1423,0.0288,-0.0321,0.2502,-0.2138,146.9487,112.11
24,ABUS,Healthcare,Biotechnology,USA,399100000.0,-,-,-,17.95,3.34,0.8,0.2166,0.8254,0.0,0.4308,0.0489,8.39,-0.5699,6.34,0.08,-3.3932,0.0616,-0.2432,0.4083,-0.9244,1.8975,2.38
25,ACA,Industrials,Engineering & Construction,USA,3940000000.0,13.73,24.62,3.35,1.77,1.7,3.18,0.2237,0.1143,-0.0581,0.8931,-0.0105,1.93,0.1314,1.46,0.24,0.1283,0.0288,-0.0412,0.4556,-0.0412,2.8448,80.74
26,ACAB,Financial,Shell Companies,USA,120180000.0,78.69,-,-,-,5.58,0.09,-,0.0,0.0,0.2767,0.1233,0.13,0.027,0.19,0.0,-,0.0316,-0.0364,0.1221,-0.0364,0.1221,10.98
27,ACAC,Financial,Shell Companies,USA,60210000.0,86.08,-,-,-,1.92,0.01,-,-,0.0,0.7111,-,0.08,0.0163,0.04,0.04,-,0.0126,-0.0313,0.1265,-0.0313,0.1265,11.13
28,ACAD,Healthcare,Biotechnology,USA,4150000000.0,-,24.66,-,6.57,11.45,2.11,0.1076,0.2455,-0.0804,0.9629,0.0092,4.56,-0.3778,2.28,0.16,-0.2355,-0.0537,-0.256,0.428,-0.5693,37.9077,25.29
29,ACAH,Financial,Shell Companies,Ireland,129630000.0,40.08,-,-,-,8.49,0.12,-,0.0,0.0,0.2777,-0.0721,0.15,0.0648,0.16,0.0,-,0.0089,-0.0842,0.0618,-0.0842,0.1093,10.66
30,ACCD,Healthcare,Health Information Services,USA,928920000.0,-,-,-,2.39,2.12,2.97,-0.3843,0.3817,-0.0162,0.7796,0.0152,4.23,-0.2666,2.31,0.56,-0.3159,0.0916,-0.2943,0.8957,-0.8161,1.603,12.0
31,ACCO,Industrials,Business Equipment & Supplies,USA,598060000.0,10.76,5.24,1.08,0.32,0.75,0.78,-,0.0098,-0.0031,0.8507,-0.0474,3.43,0.0697,0.9,1.26,0.0306,0.0839,-0.0476,0.4668,-0.7796,8.6923,6.3
32,ACEL,Consumer Cyclical,Gambling,USA,854780000.0,20.47,12.15,-,0.74,4.33,2.72,-,0.4179,-0.0279,0.4988,-0.028,4.94,0.2266,2.99,2.61,0.0374,-0.0073,-0.1635,0.2174,-0.3329,0.931,10.08
33,ACET,Healthcare,Biotechnology,USA,246150000.0,-,-,-,-,0.66,2.23,0.5081,4.5262,0.258,0.3464,0.0945,2.99,-0.5584,9.4,0.11,-,0.5294,-0.685,1.7273,-0.9797,1.7273,3.0
34,ACGL,Financial,Insurance - Diversified,Bermuda,31090000000.0,10.66,10.72,0.54,2.48,2.16,-,0.2291,0.1547,-0.0349,0.9022,-0.0011,1.87,0.2196,-,0.18,0.234,0.0539,-0.0811,0.3723,-0.0811,67.1546,83.3
35,ACHC,Healthcare,Medical Care Facilities,USA,7410000000.0,-,21.72,-,2.59,2.7,1.08,0.0534,-0.0144,-0.0668,1.0091,-0.0804,6.18,-0.0067,0.81,0.56,-0.0064,0.0245,-0.0811,0.2077,-0.1063,13.7882,80.3
36,ACHR,Industrials,Aerospace & Defense,USA,1490000000.0,-,-,-,-,3.87,1.56,-,0.0,0.1094,0.3969,-0.0458,8.02,-0.9639,4.07,0.05,-,-0.1541,-0.3405,1.791,-0.7344,2.0494,4.94
37,ACHV,Healthcare,Biotechnology,Canada,102670000.0,-,-,-,-,25.42,0.94,0.6098,0.0,0.0,0.2309,0.0236,7.42,-13.9988,5.36,4.03,-,0.0598,-0.5291,0.6007,-1.0,1.425,4.85
38,ACI,Consumer Defensive,Grocery Stores,USA,12300000000.0,9.23,8.12,1.15,0.16,4.87,0.43,0.8796,0.0539,0.0,0.4401,0.0327,4.46,0.8108,0.19,5.83,0.017,-0.0377,-0.1059,0.1155,-0.2516,1.2023,21.35
39,ACIC,Financial,Insurance - Property & Casualty,USA,500900000.0,-,9.13,-,1.41,4.11,-,-,-0.0917,0.0011,0.2056,-0.1967,1.75,-2.2838,-,1.24,-0.016,0.1821,-0.0908,11.4008,-0.5987,38.062,11.41
40,ACIU,Healthcare,Biotechnology,Switzerland,304150000.0,-,-,-,-,1.76,0.88,-0.1366,3.0671,0.0,0.2414,0.0099,4.53,-0.4493,7.36,0.02,-71573.1953,-0.2104,-0.4008,0.7303,-0.8458,0.8333,3.08
41,ACIW,Technology,Software - Infrastructure,USA,3210000000.0,36.96,22.96,3.08,2.24,2.65,1.28,0.9888,0.0928,-0.0383,0.9444,0.0084,2.0,0.074,1.3,0.92,0.0624,0.0108,-0.0638,0.5072,-0.318,19.7606,29.48
42,ACLS,Technology,Semiconductor Equipment & Materials,USA,4310000000.0,18.84,17.36,0.94,3.97,5.39,14.08,0.0753,0.2358,-0.0264,0.9084,0.0197,2.54,0.328,2.69,0.1,0.2137,0.0288,-0.3452,0.2502,-0.3452,192.5588,131.62
43,ACLX,Healthcare,Biotechnology,USA,3090000000.0,-,-,-,65.56,11.62,9.03,-,0.0,-0.0405,0.7829,0.1698,5.72,-0.5156,2.84,0.41,-2.7459,0.1564,-0.0287,1.4141,-0.0287,9.5286,63.54
44,ACM,Industrials,Engineering & Construction,USA,12270000000.0,235.55,17.83,15.81,0.85,5.56,9.26,-0.1403,-0.0532,-0.1865,0.8776,-0.0086,1.58,0.0487,1.05,1.31,0.0038,0.0028,-0.0401,0.2129,-0.0401,5.2536,90.24
45,ACMR,Technology,Semiconductor Equipment & Materials,USA,984310000.0,14.96,12.47,0.35,1.98,1.35,5.03,-,0.5131,-0.0402,0.5549,-0.029,3.47,0.1042,1.26,0.12,0.1441,-0.1174,-0.2773,0.856,-0.6636,9.2705,16.24
46,ACN,Technology,Information Technology Services,Ireland,233840000000.0,34.56,27.88,4.49,3.62,8.77,11.4,0.1118,0.0959,-0.0441,0.7736,0.0115,3.48,0.2771,1.33,0.12,0.1065,0.0729,-0.0074,0.536,-0.1064,32.0044,372.95
47,ACNB,Financial,Banks - Regional,USA,307040000.0,9.72,10.25,-,2.67,1.11,-,0.0372,0.0774,0.0032,0.2942,-0.0423,3.85,0.1213,-,0.92,0.2753,-0.1607,-0.2568,0.3363,-0.2568,4.0146,36.08
48,ACNT,Basic Materials,Steel,USA,101100000.0,-,11.47,-,0.36,1.05,0.07,0.6984,0.1176,0.0,0.478,-0.0461,0.83,-0.1871,1.41,0.9,-0.1341,0.1066,-0.1359,0.3861,-0.7897,5.9092,9.98
49,ACP,Financial,Closed-End Fund - Debt,USA,352260000.0,6.5,-,-,9.35,1.04,-,-,-,-,0.2647,-,0.93,-,-,-,-,0.0143,-0.2167,0.218,-0.6304,0.3025,6.76
50,ACR,Real Estate,REIT - Mortgage,USA,85620000.0,-,4.58,-,0.4,0.2,11.86,-,0.3434,0.0509,0.3611,-0.0473,0.48,0.0301,-,4.07,-0.0288,0.1025,-0.0127,0.5287,-0.9553,2.5509,10.12
51,ACRE,Real Estate,REIT - Mortgage,USA,501880000.0,149.04,9.43,65.08,2.55,0.73,1.13,-0.1171,0.1043,-0.0073,0.4094,0.0102,4.12,0.0048,-,2.41,0.0175,-0.0976,-0.2697,0.2351,-0.4824,2.3887,9.27
52,ACRS,Healthcare,Diagnostics & Research,USA,85720000.0,-,-,-,4.0,0.55,1.45,0.1139,0.9161,0.001,0.8837,0.004,1.25,-0.6094,4.5,0.01,-5.3483,0.1491,-0.9313,1.0502,-0.9643,1.0502,1.21
53,ACRV,Healthcare,Biotechnology,USA,84420000.0,-,-,-,-,0.61,6.43,-,0.0,0.0,0.5887,-,8.18,-0.4656,15.54,0.03,-,-0.1539,-0.85,0.1198,-0.85,0.1198,3.82
54,ACT,Financial,Insurance - Specialty,USA,4470000000.0,6.98,7.62,34.89,3.94,1.01,-,0.0976,0.071,-0.0049,0.1864,-0.0021,3.21,0.1521,-,0.17,0.5748,-0.0094,-0.0505,0.378,-0.0505,0.6485,28.0
55,ACTG,Industrials,Business Equipment & Supplies,USA,396560000.0,-,14.18,-,8.64,0.67,4.16,-,0.5907,0.0,0.8621,-0.0381,3.0,-0.0711,22.03,0.01,-0.816,0.0305,-0.1472,0.1574,-0.916,3.1354,3.97
56,ACU,Consumer Defensive,Household & Personal Products,USA,173680000.0,29.36,18.68,2.94,0.9,2.02,1.76,-0.0559,0.091,-0.071,0.6102,-0.0053,1.29,0.0726,1.73,0.54,0.0309,0.1392,-0.0512,1.1502,-0.0512,58.5446,48.38
57,ACV,Financial,Closed-End Fund - Equity,USA,233420000.0,-,-,-,-,-,-,-0.0305,-,0.0,0.2163,-,0.64,-,-,-,-,0.0929,-0.0352,0.3389,-0.3556,1.4679,22.52
58,ACVA,Consumer Cyclical,Auto & Truck Dealerships,USA,2200000000.0,-,143.07,-,4.76,4.69,2.79,-0.2941,0.9633,-0.0456,0.7892,0.0412,7.59,-0.1585,2.02,0.22,-0.1661,-0.0616,-0.2719,0.4241,-0.6399,1.2295,13.6
59,ADAP,Healthcare,Biotechnology,United Kingdom,236010000.0,-,-,-,3.3,2.68,0.71,-0.054,1.3784,-0.0056,0.601,-0.0056,5.06,-0.9453,2.92,0.29,-1.3305,0.6081,-0.4378,1.4762,-0.9518,1.4762,1.04
60,ADBE,Technology,Software - Infrastructure,USA,286910000000.0,53.7,31.29,3.75,14.81,17.48,17.35,0.1786,0.1675,-0.0159,0.8305,-0.0072,1.9,0.3551,1.34,0.25,0.2802,0.0514,-0.0023,0.9923,-0.0926,3105.1167,634.76
61,ADC,Real Estate,REIT - Retail,USA,5970000000.0,34.91,33.03,17.37,11.71,1.18,0.06,-0.0273,0.3312,0.0601,0.9646,0.072,4.18,0.0336,-,0.44,0.3081,-0.0258,-0.2157,0.127,-0.2625,6.1115,59.38
62,ADCT,Healthcare,Biotechnology,Switzerland,290300000.0,-,-,-,2.37,-,3.85,0.8526,1.3104,0.0,0.4829,0.056,4.06,-7.0553,4.51,-,-1.4564,1.1883,-0.3739,9.0026,-0.9364,9.0026,3.6
63,ADEA,Technology,Software - Application,USA,1310000000.0,10.58,8.71,0.71,3.22,3.9,0.79,-0.1982,0.3397,-0.007,0.9872,0.0063,5.48,0.1922,2.68,1.8,0.3169,0.122,-0.0145,0.7598,-0.0145,4.9084,12.53
64,ADI,Technology,Semiconductors,USA,95250000000.0,29.37,22.13,-,7.74,2.68,1.93,0.1035,0.1739,-0.0457,0.8938,0.0022,2.03,0.092,0.86,0.21,0.2694,0.0074,-0.0526,0.2394,-0.0526,255.1367,192.1
65,ADM,Consumer Defensive,Farm Products,USA,29700000000.0,7.76,9.49,-,0.31,1.18,9.45,0.2255,0.1293,0.0,0.7996,-0.0108,1.22,0.16,1.07,0.38,0.0405,-0.1945,-0.3621,0.098,-0.4368,39.71,55.69
66,ADMA,Healthcare,Biotechnology,USA,1180000000.0,-,22.74,-,5.04,7.8,0.33,0.2948,0.7468,-0.2061,0.771,0.0749,3.52,-0.1813,2.64,1.01,-0.0974,0.1796,-0.0333,0.7759,-0.6264,4.1782,5.23
67,ADNT,Consumer Cyclical,Auto Parts,USA,3240000000.0,16.44,8.0,0.46,0.21,1.49,12.16,-,-0.0167,-0.0147,0.9048,-0.0431,3.72,0.0953,0.93,1.25,0.0133,0.0392,-0.2522,0.1799,-0.589,5.0202,35.52
68,ADP,Industrials,Staffing & Employment Services,USA,102340000000.0,28.96,24.87,2.65,5.51,23.66,4.05,0.1407,0.0625,-0.0989,0.814,0.0081,2.13,0.9738,1.01,0.8,0.1914,0.0616,-0.0313,0.235,-0.095,243.9088,248.81
69,ADPT,Healthcare,Biotechnology,USA,528410000.0,-,-,-,2.94,1.46,2.56,-0.323,0.3636,-0.005,1.0047,-0.031,5.72,-0.4613,4.46,0.64,-1.0904,-0.1924,-0.6484,0.4012,-0.9488,0.4012,3.65
70,ADSE,Industrials,Electrical Equipment & Parts,Ireland,356630000.0,-,-,-,6.09,6.22,0.31,-,-0.1443,0.0,0.1133,0.0213,1.2,-0.5633,0.73,0.28,-0.7317,0.0619,-0.0876,2.8268,-0.33,2.8268,7.29
71,ADSK,Technology,Software - Application,USA,54860000000.0,60.43,31.53,4.86,10.41,37.03,9.13,-,0.1779,-0.1106,0.9017,0.0206,2.27,0.768,0.75,1.79,0.174,0.0927,-0.0046,0.3613,-0.2554,533.5718,256.45
72,ADT,Industrials,Security & Protection Services,USA,6070000000.0,201.84,14.3,51.75,1.0,1.87,0.39,-0.1904,0.0898,0.0,0.334,-0.0067,4.7,0.0324,0.63,3.01,0.0063,0.0271,-0.2623,0.3456,-0.6177,0.9325,6.58
73,ADTH,Communication Services,Advertising Agencies,USA,247070000.0,44.87,58.33,-,1.52,1.54,0.84,-,0.1854,0.0,0.1487,0.004,2.7,0.0409,5.79,0.04,0.0383,0.5898,-0.0728,1.5225,-0.7647,1.5225,2.8
74,ADTN,Technology,Communication Equipment,USA,527290000.0,-,55.83,-,0.41,0.77,1.48,-,0.2225,0.0,0.8058,0.4331,2.24,-0.1307,1.42,0.34,-0.0793,0.0089,-0.651,0.3646,-0.8595,0.3958,6.7
75,ADUS,Healthcare,Medical Care Facilities,USA,1440000000.0,25.08,18.7,1.67,1.4,2.11,4.92,0.193,0.1663,-0.0714,0.9492,0.0251,4.77,0.0888,1.51,0.32,0.0561,-0.0233,-0.2271,0.1498,-0.311,30.7429,88.88
76,ADV,Communication Services,Advertising Agencies,USA,1260000000.0,-,7.9,-,0.3,1.17,0.57,-,0.0886,0.0018,0.1851,-0.0731,8.3,-0.8332,1.76,1.78,-0.3542,0.0967,-0.1185,2.4248,-0.722,2.4248,3.87
77,ADVM,Healthcare,Biotechnology,USA,143460000.0,-,-,-,39.85,1.4,1.16,-0.039,-0.7112,-0.0005,0.5385,0.0058,3.34,-0.8114,4.32,0.74,-35.0519,0.6408,-0.3932,1.3279,-0.9773,1.6742,1.42
78,ADX,Financial,Closed-End Fund - Equity,USA,2240000000.0,5.88,-,-,63.64,0.93,-,-,-,0.0,0.287,-,3.26,-,-,-,-,0.0596,0.0033,0.3515,-0.0005,39.3112,18.51
79,AE,Energy,Oil & Gas Refining & Marketing,USA,64060000.0,-,39.87,-,0.02,0.68,9.76,-,0.3107,0.0041,0.6113,-0.0295,1.26,-0.047,0.98,0.62,-0.0022,-0.0292,-0.5938,0.0826,-0.7217,13.3543,25.12
80,AEAE,Financial,Shell Companies,USA,80480000.0,70.29,-,-,-,17.47,0.04,-,0.0,0.0,0.1612,0.7737,0.02,0.0454,0.11,0.15,-,0.0185,-0.0742,0.0807,-0.0742,1.8519,10.98
81,AEE,Utilities,Utilities - Regulated Electric,USA,18250000000.0,15.77,15.18,3.28,2.3,1.65,0.08,0.1408,0.067,-0.0065,0.787,-0.0165,1.44,0.1089,0.33,1.45,0.1459,-0.0592,-0.2388,0.0253,-0.3003,5.4567,69.41
82,AEF,Financial,Closed-End Fund - Equity,USA,245380000.0,25.45,-,-,21.34,0.81,-,-,-,-,0.645,-,0.22,-,-,-,-,-0.0188,-0.1707,0.0989,-0.7478,4.5003,4.84
83,AEG,Financial,Insurance - Diversified,Netherlands,9670000000.0,-,7.2,-,0.48,1.09,-,-,-0.1064,-,0.1072,-0.0079,0.8,-0.0525,-,0.53,-0.0367,0.0196,-0.0507,0.4453,-0.9071,4.01,5.81
84,AEHR,Technology,Semiconductor Equipment & Materials,USA,434480000.0,21.22,11.0,1.06,5.33,4.98,1.75,0.9024,0.3712,-0.02,0.7139,0.3565,4.29,0.2921,7.28,0.07,0.2576,-0.3367,-0.7216,0.0294,-0.7216,36.65,15.06
85,AEIS,Industrials,Electrical Equipment & Parts,USA,3950000000.0,29.77,19.72,6.33,2.27,3.59,26.45,0.0906,0.297,-0.0237,1.0482,0.0026,14.46,0.1322,4.16,0.93,0.0773,0.0274,-0.1609,0.2954,-0.1609,35.8835,106.04
86,AEL,Financial,Insurance - Life,USA,4380000000.0,7.07,7.74,0.26,2.27,2.13,-,0.4607,0.1379,-0.3177,0.9312,-0.0499,3.54,0.2498,-,0.42,0.3184,0.0007,-0.0113,0.7564,-0.0113,17.7331,55.45
87,AEM,Basic Materials,Gold,Canada,24040000000.0,9.13,19.87,-,3.84,1.21,0.74,0.0793,0.2783,0.0,0.6666,0.0207,2.72,0.1402,0.71,0.11,0.404,-0.0657,-0.2049,0.1249,-0.4551,17.5219,48.62
88,AEO,Consumer Cyclical,Apparel Retail,USA,4100000000.0,18.75,13.22,1.06,0.81,2.36,1.22,-0.1085,0.0672,-0.0115,0.9289,-0.0255,4.04,0.1364,0.7,0.7,0.043,0.0332,-0.042,1.0874,-0.4673,83.4015,20.77
89,AEP,Utilities,Utilities - Regulated Electric,USA,41350000000.0,18.07,14.04,4.3,2.11,1.63,1.18,0.0296,0.0494,0.0,0.7629,0.0033,2.42,0.091,0.44,1.69,0.1149,-0.0206,-0.1814,0.1333,-0.2554,4.2232,78.63
90,AER,Industrials,Rental & Leasing Services,Ireland,16430000000.0,7.24,7.59,1.34,2.24,1.02,12.41,-,0.1148,-,0.8412,-0.0088,1.16,0.1585,1.2,2.92,0.3446,0.076,-0.0073,0.5776,-0.0073,41.7377,78.21
91,AES,Utilities,Utilities - Diversified,USA,11400000000.0,-,8.93,-,0.89,5.87,3.98,0.0038,0.0456,0.0255,0.9434,0.0033,3.24,-0.1271,0.74,6.52,-0.0439,-0.057,-0.3709,0.4891,-0.7662,17.5,17.02
92,AESI,Energy,Oil & Gas Equipment & Services,USA,971690000.0,10.35,6.5,-,1.56,-,4.58,-,1.1712,-0.0166,0.4339,-,7.41,-,3.81,-,0.2124,-0.0118,-0.3169,0.1325,-0.3169,0.1325,16.82
93,AEYE,Technology,Software - Application,USA,62660000.0,-,47.91,-,2.01,8.06,0.28,0.504,0.5553,0.0232,0.1486,-0.0273,2.1,-0.7528,0.75,0.11,-0.2329,0.138,-0.3321,0.4046,-0.9297,6.8074,5.27
94,AFAR,Financial,Shell Companies,Singapore,63700000.0,48.55,-,-,-,2.55,0.01,-,-,0.0,0.4631,3.0022,0.17,0.0435,0.12,0.0,-,0.0166,-0.0533,0.0699,-0.0533,0.1211,11.02
95,AFB,Financial,Closed-End Fund - Debt,USA,313030000.0,-,-,-,12.68,1.0,-,-0.0184,-,-,0.5916,-,0.1,-,-,-,-,0.02,-0.0365,0.2168,-0.3605,0.5448,10.89
96,AFBI,Financial,Banks - Regional,USA,103520000.0,16.52,-,-,2.29,0.86,-,0.622,0.2265,0.0043,0.1698,0.0294,1.14,0.0541,-,0.33,0.1428,0.0446,-0.0518,0.4349,-0.1,1.7409,16.2
97,AFCG,Real Estate,REIT - Specialty,USA,238150000.0,7.22,5.6,-,3.25,0.7,3.58,-,3.5104,0.0,0.2619,-0.0704,4.14,0.0964,-,0.26,0.4492,-0.0284,-0.2793,0.1746,-0.5435,0.1746,11.64
98,AFG,Financial,Insurance - Property & Casualty,USA,9920000000.0,11.66,10.12,4.45,1.31,2.5,-,0.1476,0.0114,-0.0005,0.6621,-0.0082,1.34,0.2186,-,0.42,0.1145,0.0056,-0.1349,0.141,-0.1695,35.9435,118.39
99,AFL,Financial,Insurance - Life,USA,44890000000.0,9.91,11.13,1.34,2.4,1.99,-,0.156,-0.0285,-0.0036,0.6023,-0.0094,4.41,0.1955,-,0.32,0.2492,-0.0704,-0.1088,0.2761,-0.1088,838.1923,76.82
100,AFRM,Technology,Software - Infrastructure,USA,12370000000.0,-,-,-,7.18,4.81,7.53,-0.5894,0.5907,-0.038,0.678,0.05,1.93,-0.3531,7.08,2.17,-0.5258,-0.0004,-0.2186,3.6602,-0.7678,3.7575,41.01
101,AFT,Financial,Closed-End Fund - Debt,USA,213510000.0,8.26,-,-,6.28,0.93,-,-,-,0.0,0.3951,-,0.38,-,-,-,-,0.0241,-0.0047,0.1238,-0.3233,0.7235,13.71
102,AFYA,Consumer Defensive,Education & Training Services,Brazil,1800000000.0,26.03,12.93,4.32,3.34,2.58,1.83,0.3827,0.5227,0.0,0.1412,-0.0663,2.85,0.1099,1.18,0.81,0.1299,-0.0407,-0.1068,1.0787,-0.4241,1.3001,20.08
103,AG,Basic Materials,Silver,Canada,1380000000.0,-,-,-,2.35,1.03,0.67,-0.063,0.2208,0.0,0.2924,-,2.55,-0.1208,2.37,0.19,-0.2772,-0.1413,-0.4279,0.0959,-0.8214,10.1628,4.8
104,AGCO,Industrials,Farm & Heavy Construction Machinery,USA,9170000000.0,7.95,9.53,10.11,0.63,2.1,9.09,0.3858,0.083,0.0,0.7851,0.0042,3.26,0.2932,0.72,0.49,0.0796,0.0302,-0.1284,0.1149,-0.1501,80.5686,122.43
105,AGI,Basic Materials,Gold,Canada,4930000000.0,24.26,22.91,-,4.93,1.71,0.58,0.0167,0.0603,0.0,0.5869,-,0.81,0.0733,1.27,0.0,0.2034,-0.0649,-0.1686,0.271,-0.1686,4.4758,12.43
106,AGIO,Healthcare,Biotechnology,USA,1290000000.0,-,-,-,53.7,1.46,11.59,0.0892,-0.1877,-0.0783,1.0182,-0.0306,11.79,-0.2268,11.76,0.09,-9.1395,0.0176,-0.267,0.1665,-0.8337,0.4642,23.09
107,AGL,Healthcare,Medical Care Facilities,USA,2470000000.0,-,-,-,0.59,2.83,1.41,-,0.5052,-0.0007,0.8699,0.0182,8.95,-0.0905,1.5,0.06,-0.0211,-0.3967,-0.7935,0.0799,-0.8644,0.0799,6.08
108,AGM,Financial,Credit Services,USA,2040000000.0,12.19,11.1,1.11,2.93,2.27,72.17,0.1602,0.0272,-0.0055,0.6777,-0.009,1.96,0.1496,-,18.14,0.2417,0.0472,-0.0499,0.5421,-0.0499,160.3914,188.29
